antecedentes,consequências,confiança,lift,convicção
"Abril,Natal",Urbano,0.9736434108527132,1.3187015399018025,9.927880548192446
"Abril,Não Guardar Distância De Segurança",Urbano,0.8487584650112866,1.149557509802106,1.730113812528917
"Parnamirim,Abril",Urbano,0.9596541786743517,1.299754539583182,6.4855556316486425
"Sol,Abril",Pleno Dia,0.9739413680781759,1.5991931994577173,15.00384008469159
"Rural,Abril",Simples,0.8216039279869067,1.9334764995175566,3.22352343129235
"Dupla,Agosto",BR 101,0.815814850530376,1.4574277289806146,2.390184542842751
"Agosto,Natal",BR 101,0.9337539432176656,1.6681222314176851,6.645474744707723
"Parnamirim,Agosto",BR 101,0.9592391304347826,1.7136507217416128,10.800468733354636
"BR 101,Agosto",Urbano,0.9127118644067796,1.23617592196897,2.9977163211671574
"Colisão Lateral,Agosto",Urbano,0.8457583547557841,1.1454941638484355,1.6964618621497816
"Colisão Transversal,Agosto",Urbano,0.8446601941747572,1.1440068163933839,1.6844688798338119
"Agosto,Não Guardar Distância De Segurança",Colisão Traseira,0.8364928909952606,2.015505828029008,3.577650172995955
"Agosto,Colisão Traseira",Urbano,0.8493771234428087,1.1503954200855095,1.7372199674642028
"Parnamirim,Agosto",Dupla,0.8342391304347826,1.7997650532658345,3.2364291739360502
"Dupla,Agosto",Urbano,0.9103182256509161,1.232933980331876,2.917706196283811
"Falta De Atenção,Agosto",Urbano,0.8119402985074626,1.0996910265252031,1.391393619341845
"Agosto,Natal",Urbano,0.9794952681388013,1.326627288824287,12.76120412026453
"Agosto,Não Guardar Distância De Segurança",Urbano,0.8601895734597156,1.165039790219868,1.871570491465838
"Parnamirim,Agosto",Urbano,0.9375,1.2697489449193808,4.1866410993927765
"Sol,Agosto",Pleno Dia,0.9518900343642612,1.5629853289738398,8.126789138474193
"Agosto,Rural",Simples,0.819047619047619,1.927460750211526,3.1779848110208406
"Amanhecer,BR 101",Urbano,0.8214285714285714,1.112541932691267,1.4653243847874715
"Amanhecer,Rural",Simples,0.8628048780487806,2.0304344934960117,4.191577003657544
"Animais Na Pista,BR 304",Atropelamento De Animal,0.8155668358714044,15.961899167734945,5.144982495799873
"Atropelamento De Animal,BR 304",Animais Na Pista,0.9958677685950412,15.867957978021051,226.81216043463834
"Atropelamento De Animal,Com Vítimas Feridas",Animais Na Pista,0.9829787234042554,15.662586508119237,55.06286952700572
"Animais Na Pista,Atropelamento De Animal",Céu Claro,0.806782334384858,1.1906948525630425,1.6687257453316895
"Animais Na Pista,Céu Claro",Atropelamento De Animal,0.8216867469879517,16.081675254575767,5.321564073661388
"Atropelamento De Animal,Céu Claro",Animais Na Pista,0.9912790697674418,15.794842568057671,107.47022477894943
"Mossoro,Animais Na Pista",Atropelamento De Animal,0.8251928020565552,16.150294152525166,5.4282970738631
"Mossoro,Atropelamento De Animal",Animais Na Pista,0.9938080495356036,15.835138826209567,151.3643136784898
"Animais Na Pista,Plena Noite",Atropelamento De Animal,0.8576779026217228,16.78607760627597,6.6673090023717005
"Atropelamento De Animal,Plena Noite",Animais Na Pista,0.9934924078091105,15.830109454027786,144.02259774155513
"Animais Na Pista,Rural",Atropelamento De Animal,0.8019281332164767,15.69496874955031,4.790712666547879
"Atropelamento De Animal,Rural",Animais Na Pista,0.9934853420195439,15.82999686914909,143.86639101949254
"Animais Na Pista,Sem Vítimas",Atropelamento De Animal,0.8347921225382932,16.338167639858135,5.743705540352056
"Atropelamento De Animal,Sem Vítimas",Animais Na Pista,0.9973856209150327,15.892143133510565,358.49442713327073
"Simples,Animais Na Pista",Atropelamento De Animal,0.8168902920284136,15.987801243201915,5.182168720589369
"Animais Na Pista,Atropelamento De Animal",Simples,0.8162460567823343,1.9208678474546765,3.129532395958065
"Simples,Atropelamento De Animal",Animais Na Pista,0.9932821497120922,15.826759243534749,139.51491804775677
Atropelamento De Animal,"Simples,Animais Na Pista",0.8092259577795152,15.987801243201913,4.976488291707925
"Urbano,Animais Na Pista",Atropelamento De Animal,0.8209302325581396,16.066869101951017,5.299082109964182
"Urbano,Atropelamento De Animal",Animais Na Pista,0.9860335195530725,15.711261019384157,67.10640779801794
"Animais Na Pista,BR 304",Céu Claro,0.8087986463620982,1.1936706394514498,1.6863232761180738
"Animais Na Pista,BR 304",Simples,0.8900169204737733,2.09447245965023,5.228658086879567
"Animais Na Pista,Com Vítimas Feridas",Céu Claro,0.8016666666666665,1.1831448617416425,1.6256838305792103
"Mossoro,Animais Na Pista",Céu Claro,0.8483290488431876,1.2520118360145434,2.1258341864785946
"Animais Na Pista,Plena Noite",Céu Claro,0.8286516853932584,1.222970873696365,1.8817068250999371
"Animais Na Pista,Rural",Céu Claro,0.8010517090271692,1.1822372725881787,1.6206587726300643
"Animais Na Pista,Céu Claro",Simples,0.8120481927710843,1.9109890346381295,3.059634949316157
"Mossoro,Animais Na Pista",Simples,0.9074550128534704,2.1355094370356373,6.213885115940483
"Animais Na Pista,Plena Noite",Simples,0.8211610486891386,1.9324342738353408,3.215540652467461
"Simples,Animais Na Pista",Rural,0.8034727703235991,3.070615326219898,3.756909068039497
"Animais Na Pista,Rural",Simples,0.8921998247151622,2.0996094775096306,5.334536021534717
"Animais Na Pista,Sem Vítimas",Simples,0.8413566739606126,1.9799605398685773,3.624885663591981
"Dupla,Anoitecer",BR 101,0.8093699515347335,1.4459141183854873,2.3093762018514608
"Anoitecer,Natal",BR 101,0.904891304347826,1.6165600292916629,4.628772314294844
"Anoitecer,BR 101",Urbano,0.8571428571428571,1.1609133210691482,1.831655480984339
"Anoitecer,Colisão Traseira",Sem Vítimas,0.801980198019802,1.3414746620001126,2.030934403962928
"Anoitecer,Colisão Traseira",Urbano,0.8184818481848185,1.1085508940462274,1.4415366512681949
"Anoitecer,Com Vítimas Feridas",Céu Claro,0.8202443280977313,1.2105628218231477,1.7936974653026654
"Anoitecer,Simples",Céu Claro,0.8099861303744798,1.195423195302988,1.6968618853998256
"Dupla,Anoitecer",Urbano,0.8917609046849758,1.207799965700374,2.41747279899639
"Falta De Atenção,Anoitecer",Urbano,0.8007662835249042,1.0845569532082784,1.3133573641123972
"Anoitecer,Natal",Urbano,0.9755434782608695,1.321274989061037,10.699193920670405
"Anoitecer,Rural",Simples,0.8365384615384615,1.9686218641751216,3.518038087718307
"Assu,Rural",BR 304,1.0,4.867198133385184,inf
"Assu,BR 304",Rural,0.8648648648648649,3.305236228595007,5.4636784915308425
Assu,"Rural,BR 304",0.8619528619528619,8.514760868352028,6.510599116058273
"Simples,Assu",BR 304,0.9965986394557823,4.8506430376933976,233.59563758389237
"Assu,BR 304",Simples,0.9898648648648649,2.329444138130798,56.739639927559665
Assu,"Simples,BR 304",0.9865319865319865,6.256617351626219,62.542395733460936
"Simples,Assu",Rural,0.8605442176870748,3.2887241003271535,5.294401702406285
"Assu,Rural",Simples,0.98828125,2.325717425025853,49.07212101842975
Assu,"Simples,Rural",0.8518518518518519,3.9517337945803477,5.294942473633749
"Atropelamento De Animal,BR 304",Céu Claro,0.8202479338842975,1.2105681434462434,1.793733446475867
"Atropelamento De Animal,BR 304",Simples,0.890495867768595,2.095599563973251,5.251527101913323
"Atropelamento De Animal,Com Vítimas Feridas",Céu Claro,0.8106382978723405,1.196385700863182,1.7027059296684524
"Mossoro,Atropelamento De Animal",Céu Claro,0.8544891640866873,1.2611032813759775,2.2158301204245796
"Atropelamento De Animal,Plena Noite",Céu Claro,0.8308026030368764,1.2261453192157943,1.9056279756783112
"Atropelamento De Animal,Rural",Céu Claro,0.8186753528773073,1.2082472397396826,1.7781768677410281
"Atropelamento De Animal,Sem Vítimas",Céu Claro,0.8104575163398693,1.19611889328575,1.701081925480213
"Simples,Atropelamento De Animal",Céu Claro,0.8090211132437621,1.1939989686172898,1.6882876350432263
"Atropelamento De Animal,Céu Claro",Simples,0.8168604651162792,1.9223137315775785,3.1400315532626197
"Mossoro,Atropelamento De Animal",Simples,0.9102167182662538,2.142008544856714,6.405022261160884
"Atropelamento De Animal,Plena Noite",Simples,0.8253796095444685,1.9423617924336878,3.2932231836417087
"Atropelamento De Animal,Rural",Simples,0.8935939196525515,2.1028901942975153,5.404427231103369
"Atropelamento De Animal,Sem Vítimas",Simples,0.85359477124183,2.0087603942582954,3.9278919411724416
"BR 101,Atropelamento De Pessoa",Com Vítimas Feridas,0.8587896253602305,2.3245265897510046,4.4653439515787126
"Dupla,Atropelamento De Pessoa",BR 101,0.8181818181818182,1.4616562427010615,2.421300735059125
"BR 101,Atropelamento De Pessoa",Dupla,0.8040345821325648,1.7346025734674104,2.7375917648938772
"BR 101,Atropelamento De Pessoa",Urbano,0.9106628242074928,1.2334007042290855,2.928960607841317
"Atropelamento De Pessoa,Céu Claro",Com Vítimas Feridas,0.8214285714285714,2.2233996539792384,3.5310961968680084
"Dupla,Atropelamento De Pessoa",Com Vítimas Feridas,0.8592375366568915,2.325738972490842,4.479552839032705
"Falta De Atenção,Atropelamento De Pessoa",Com Vítimas Feridas,0.8207792207792208,2.221642025794275,3.5183023700677634
"Urbano,Atropelamento De Pessoa",Com Vítimas Feridas,0.8546168958742631,2.313232065043745,4.337181380805538
"Atropelamento De Pessoa,Com Vítimas Feridas",Urbano,0.8987603305785123,1.2172799802532908,2.584610066461866
"Atropelamento De Pessoa,Céu Claro",Urbano,0.8616071428571429,1.1669597446163835,1.8907411416612545
"Dupla,Atropelamento De Pessoa",Urbano,0.9090909090909091,1.2312717041642482,2.8783157558325327
"Falta De Atenção,Atropelamento De Pessoa",Urbano,0.9012987012987013,1.2207179466999831,2.6510803014247015
"Chuva,Colisão Traseira",BR 101,0.8047182175622543,1.4376039410518375,2.254365418975121
"Chuva,Dupla",BR 101,0.8985330073349633,1.6052011304316873,4.338716322625112
"Chuva,Natal",BR 101,0.9410714285714284,1.6811946902654864,7.470679953901414
"Chuva,Não Guardar Distância De Segurança",BR 101,0.8184281842818428,1.462096368037617,2.4245860820537772
"Chuva,Parnamirim",BR 101,0.9761904761904762,1.7439337710533827,18.48993288590602
"Chuva,BR 101",Urbano,0.8790786948176583,1.1906231949288832,2.1639285841107503
"Chuva,Urbano",BR 101,0.8156723063223509,1.4571730782087557,2.388336166421956
"Dupla,Colisão Lateral",BR 101,0.8303495311167945,1.4833934815098202,2.594961865897079
"Colisão Lateral,Múltipla",BR 101,0.962178517397882,1.718901844669125,11.639852988175123
"Colisão Lateral,Natal",BR 101,0.9401709401709402,1.6795859958863097,7.358238597452402
"Colisão Lateral,Parnamirim",BR 101,0.9705549263873161,1.733866037491243,14.951108734665851
"Sao Goncalo Do Amarante,Colisão Lateral",BR 101,0.8533724340175953,1.5245231778709996,3.0024129114733142
"Colisão Lateral,BR 101",Urbano,0.9369431117203564,1.2689946960601644,4.1496666875095505
"Colisão Transversal,Múltipla",BR 101,0.9241379310344828,1.6509435262385936,5.803117464191295
"Colisão Transversal,Natal",BR 101,0.817490494296578,1.4604212141901185,2.4121291413657198
"Colisão Transversal,Parnamirim",BR 101,0.954337899543379,1.704894825961309,9.64117929050815
"Colisão Transversal,BR 101",Urbano,0.840713053479011,1.1386608134772538,1.6427276335388186
"Dupla,Colisão Traseira",BR 101,0.898043254376931,1.6043262020813114,4.317875140022791
"Múltipla,Colisão Traseira",BR 101,0.9824010056568195,1.7550286878105557,25.0148666849289
"Natal,Colisão Traseira",BR 101,0.9660739354234908,1.7258608872053114,12.976350271652274
"BR 101,Não Guardar Distância De Segurança",Colisão Traseira,0.8523131672597865,2.0536243337036266,3.9608895794106433
"Parnamirim,Colisão Traseira",BR 101,0.9759384023099134,1.7434834489453148,18.29622882710129
"Sao Goncalo Do Amarante,Colisão Traseira",BR 101,0.8714462299134733,1.556811449271629,3.424531983676276
"Sao Jose De Mipibu,Colisão Traseira",BR 101,1.0,1.786468741079075,inf
"BR 101,Colisão Traseira",Sem Vítimas,0.8234188263730362,1.3773351193965815,2.277509092544054
"BR 101,Colisão Traseira",Urbano,0.9427957566805426,1.276921511807561,4.574224804456875
"Múltipla,Com Vítimas Feridas",BR 101,0.9104704097116845,1.6265269266273825,4.91721782559003
"Com Vítimas Feridas,Natal",BR 101,0.8313390313390313,1.485161192726137,2.610185988961156
"Parnamirim,Com Vítimas Feridas",BR 101,0.9377811094452774,1.675316637998443,7.075608281640465
"Sao Jose De Mipibu,Com Vítimas Feridas",BR 101,0.9969879518072289,1.7810878111360657,146.15851709811258
"BR 101,Com Vítimas Feridas",Urbano,0.8252950230887635,1.1177786504684517,1.4977539469009766
"Dupla,Céu Claro",BR 101,0.8107538218239324,1.4483863593988493,2.326263608208233
"Múltipla,Céu Claro",BR 101,0.9600225225225225,1.7150502272183688,11.012112946133172
"Natal,Céu Claro",BR 101,0.9267376330619913,1.6555878126468573,6.009040052664219
"Parnamirim,Céu Claro",BR 101,0.9612756264236901,1.7172888581671288,11.368460135732123
"Sao Jose De Mipibu,Céu Claro",BR 101,0.9980276134122288,1.7829451340946982,223.19990412272176
"BR 101,Céu Claro",Urbano,0.8842857142857143,1.197675576236338,2.2613030629436306
"Dupla,Defeito Mecânico Em Veículo",BR 101,0.808450704225352,1.4442719118019562,2.2982934784652107
"Desobediência Às Normas De Trânsito,Natal",BR 101,0.8849206349206349,1.5808830526215623,3.8255033557046967
"Parnamirim,Desobediência Às Normas De Trânsito",BR 101,0.9587852494577006,1.7128398775638853,10.681527644614881
"BR 101,Desobediência Às Normas De Trânsito",Urbano,0.8911685994647636,1.2069977481767102,2.4043159182475926
"Dupla,Dezembro",BR 101,0.8178571428571427,1.461076220382529,2.416984690968108
"Dezembro,Natal",BR 101,0.9116347569955817,1.6286069966538255,4.982009694258015
"Parnamirim,Dezembro",BR 101,0.969309462915601,1.7316410559308681,14.344372536486643
"BR 101,Dezembro",Urbano,0.8797564687975648,1.1915411712444888,2.176125951187544
"Domingo,Natal",BR 101,0.8798701298701299,1.5718604832221732,3.6646713827921893
"Parnamirim,Domingo",BR 101,0.9565217391304347,1.708796187119115,10.125439437519955
"BR 101,Domingo",Urbano,0.8034246575342466,1.0881574519747463,1.331118468012512
"Falta De Atenção,Dupla",BR 101,0.8180177223498523,1.461363090626713,2.419117416091532
"Dupla,Fevereiro",BR 101,0.8472686733556299,1.5136190002453702,2.882424365425395
"Dupla,Janeiro",BR 101,0.8297872340425533,1.482388955363488,2.5863894215404293
"Julho,Dupla",BR 101,0.8177777777777777,1.4609344371491102,2.4159319972873736
"Dupla,Junho",BR 101,0.8210900473933649,1.4668517032793826,2.4606596272003616
"Dupla,Maio",BR 101,0.8019512195121952,1.4326607855287803,2.2228690133771636
"Dupla,Março",BR 101,0.8274760383386582,1.4782600764839633,2.5517411786986743
"Dupla,Natal",BR 101,0.970710382513661,1.7341437550015675,15.030462500536544
"Dupla,Novembro",BR 101,0.8490566037735849,1.5168130820482713,2.9165667945030367
"Dupla,Nublado",BR 101,0.8660855784469097,1.5472348129947933,3.287446506341706
"Dupla,Não Guardar Distância De Segurança",BR 101,0.9267815191855913,1.655666213834836,6.012641786427813
"Dupla,Outubro",BR 101,0.8197211155378484,1.4644061493108351,2.441974824710556
"Dupla,Parnamirim",BR 101,0.961111111111111,1.7169949567037774,11.320367073003673
"Dupla,Plena Noite",BR 101,0.8117573483427141,1.4501791281554965,2.338664980585646
"Dupla,Pleno Dia",BR 101,0.833266693322671,1.4886049006032758,2.640363260685796
"Dupla,Quarta-feira",BR 101,0.8267868641339343,1.477028888310066,2.541588402532491
"Dupla,Quinta-feira",BR 101,0.835875533862111,1.4932655126774452,2.682333156310851
"Sao Goncalo Do Amarante,Dupla",BR 101,0.9276373147340891,1.6571950658309818,6.083750149206617
"Sao Goncalo Do Amarante,BR 101",Dupla,0.850519584332534,1.8348880664493659,3.5889204064786395
"Dupla,Sao Jose De Mipibu",BR 101,0.9980392156862746,1.7829658611946064,224.52061361458684
"Dupla,Segunda-feira",BR 101,0.8422234699606962,1.504605902087935,2.790253386697055
"Dupla,Sem Vítimas",BR 101,0.8898024134730141,1.5896041974062582,3.994974038525511
"Dupla,Setembro",BR 101,0.8043715846994536,1.4369846922778133,2.2503709218680537
"Dupla,Sexta-feira",BR 101,0.8331653225806451,1.4884238049413865,2.638758944442352
"Sol,Dupla",BR 101,0.8066996155958264,1.4411436467024497,2.2774734703216235
"Sábado,Dupla",BR 101,0.8147138964577657,1.4554609089445325,2.3759822721034727
"Dupla,Terça-feira",BR 101,0.8196303377947737,1.4642439777104463,2.440745810027475
"Dupla,BR 101",Urbano,0.9170068027210885,1.2419929815882635,3.1528495984156684
"Dupla,Urbano",BR 101,0.8355106322113093,1.4926136272847197,2.676382693919899
"Falta De Atenção,Múltipla",BR 101,0.9597141000649774,1.7144992401389176,10.927805956762471
"Falta De Atenção,Natal",BR 101,0.9374110953058322,1.674655619304567,7.033778581597382
"Falta De Atenção,Parnamirim",BR 101,0.9594661393969354,1.7140562661564434,10.86095651224972
"Sao Goncalo Do Amarante,Falta De Atenção",BR 101,0.8096385542168675,1.4463939686808898,2.3126347642106713
"Falta De Atenção,Sao Jose De Mipibu",BR 101,1.0,1.786468741079075,inf
"Falta De Atenção,BR 101",Urbano,0.9115627944541661,1.234619622918336,2.958766811966223
"Fevereiro,Natal",BR 101,0.9209138840070299,1.64518386700428,5.566545932317745
"Parnamirim,Fevereiro",BR 101,0.9810126582278481,1.7525484485269407,23.185788856929808
"BR 101,Fevereiro",Urbano,0.8585322723253758,1.1627951434286767,1.849644954458293
"Ingestão De Álcool E/Ou Substâncias Psicoativas,Natal",BR 101,0.8210227272727273,1.466731437988218,2.459734080060063
"Parnamirim,Ingestão De Álcool E/Ou Substâncias Psicoativas",BR 101,0.9557522123893805,1.7074214516507973,9.949344838606567
"BR 101,Ingestão De Álcool E/Ou Substâncias Psicoativas",Urbano,0.82953181272509,1.1235169535837275,1.5349788889939184
"Janeiro,Natal",BR 101,0.9362416107382551,1.6725663716814159,6.904761904761909
"Parnamirim,Janeiro",BR 101,0.9400544959128065,1.679377971859076,7.34394520468346
"BR 101,Janeiro",Urbano,0.8670988654781199,1.1743977275537438,1.9688700901869984
"Julho,Natal",BR 101,0.9311663479923518,1.6634995734330966,6.395658002201621
"Julho,Parnamirim",BR 101,0.9665551839464883,1.7267206226483367,13.163071268775974
"Julho,BR 101",Urbano,0.8930323846908735,1.2095220567894138,2.4462083029135577
"Junho,Natal",BR 101,0.9274809160305344,1.6569156644359362,6.070629594119531
"Parnamirim,Junho",BR 101,0.9772727272727273,1.7458671787818234,19.37040588047301
"BR 101,Junho",Urbano,0.8932926829268294,1.2098746044272477,2.4521755010729147
"Múltipla,Maio",BR 101,0.9843749999999999,1.7585551669997144,28.175135826142338
"Maio,Natal",BR 101,0.9231950844854071,1.6492591603510356,5.731879194630875
"Parnamirim,Maio",BR 101,0.9378378378378378,1.6754179814984838,7.08206539108202
"BR 101,Maio",Urbano,0.903986981285598,1.2243589500887937,2.725308215653452
"Março,Natal",BR 101,0.9360374414976599,1.6722016297152027,6.88272182338314
"Março,Parnamirim",BR 101,0.9672619047619048,1.727983157293748,13.447223917022576
"Março,BR 101",Urbano,0.8959587274290627,1.2134854921006544,2.515012189356299
"Múltipla,Natal",BR 101,0.9984504132231404,1.783700452740626,284.0992862469255
"Múltipla,Nublado",BR 101,0.9592592592592593,1.713686681257335,10.80580493332171
"Múltipla,Não Guardar Distância De Segurança",BR 101,0.9915492957746479,1.7713718221403787,52.09465217854486
"Parnamirim,Múltipla",BR 101,0.970948012232416,1.7345682730660745,15.153403643336581
"Múltipla,Plena Noite",BR 101,0.9559363525091799,1.7077504122187974,9.990922730016672
"Múltipla,Pleno Dia",BR 101,0.9674705552439707,1.7283559048577701,13.533477149248922
"Múltipla,Quarta-feira",BR 101,0.9705882352941176,1.7339255428120435,14.968040907638219
"Múltipla,Quinta-feira",BR 101,0.9692671394799056,1.7315654464359833,14.324618334685532
"Múltipla,Segunda-feira",BR 101,0.9569892473118281,1.709631375871373,10.23549856184088
"Múltipla,Sem Vítimas",BR 101,0.9809885931558934,1.7525054570281418,23.1564397571107
"Múltipla,Setembro",BR 101,0.951127819548872,1.6991601183947591,9.007916021338815
"Múltipla,Sexta-feira",BR 101,0.9832635983263598,1.7565696826509734,26.30413071268769
"Sol,Múltipla",BR 101,0.9657142857142857,1.7252183842420783,12.840231170768096
"Sábado,Múltipla",BR 101,0.9414893617021277,1.681941314739342,7.524041953572162
"Múltipla,Terça-feira",BR 101,0.9591836734693877,1.7135516496064596,10.785794183445178
"Urbano,Múltipla",BR 101,0.9673202614379085,1.7280874096712622,13.471236816874402
"Múltipla,BR 101",Urbano,0.9907028635180364,1.3418068433926786,28.144694790667746
Múltipla,"Urbano,BR 101",0.9541547277936963,1.9142743565065166,10.940234000479382
"Novembro,Natal",BR 101,0.9424000000000001,1.6835681415929205,7.642994744504828
"Nublado,Natal",BR 101,0.9273670557717251,1.6567122566427221,6.0611132036707325
"Natal,Não Guardar Distância De Segurança",BR 101,0.9671866594943519,1.7278487339753508,13.416387679507974
"Outubro,Natal",BR 101,0.9223744292237444,1.647793085378873,5.671281935593034
"Plena Noite,Natal",BR 101,0.9160705770147831,1.6365314504591815,5.245317811383253
"Pleno Dia,Natal",BR 101,0.935045948203843,1.6704303579388093,6.777660286152061
"Quarta-feira,Natal",BR 101,0.9288389513108615,1.659341752013523,6.1864813039309725
"Quinta-feira,Natal",BR 101,0.9453053783044667,1.6887585091148594,8.048990625332904
"Segunda-feira,Natal",BR 101,0.9407725321888412,1.6806607212211726,7.432978541090587
"Sem Vítimas,Natal",BR 101,0.9588182632050134,1.7128988555914855,10.690090597079209
"Setembro,Natal",BR 101,0.9197530864197531,1.64311013839989,5.486024043071021
"Sexta-feira,Natal",BR 101,0.9281894576012223,1.658181451803725,6.130527393022036
"Sol,Natal",BR 101,0.9255583126550869,1.653480993604206,5.913843613508049
"Sábado,Natal",BR 101,0.9109461966604825,1.6273769051388236,4.943489000745719
"Terça-feira,Natal",BR 101,0.9367327667610954,1.673443806563213,6.958364934674664
"Urbano,Natal",BR 101,0.9310011061946903,1.6632043741268547,6.380341379467155
"BR 101,Natal",Urbano,0.9820595099183197,1.3301002950046195,14.585168382843921
Natal,"Urbano,BR 101",0.9108495670995671,1.8273933127864361,5.62597386725871
"Parnamirim,Novembro",BR 101,0.9665738161559888,1.7267539085081867,13.170408543730671
"Novembro,BR 101",Urbano,0.8925,1.2088009955632506,2.4340936624376597
"Parnamirim,Nublado",BR 101,0.9720558882235528,1.7365474588932326,15.754177509930106
"BR 101,Nublado",Urbano,0.8916288124594419,1.20762106013877,2.4145261729656693
"Parnamirim,Não Guardar Distância De Segurança",BR 101,0.9898270600203457,1.768295101800549,43.27524768296506
"Sao Goncalo Do Amarante,Não Guardar Distância De Segurança",BR 101,0.8934624697336563,1.5961427735064861,4.132219849501733
"BR 101,Não Guardar Distância De Segurança",Sem Vítimas,0.8205812574139976,1.372588709360988,2.241489505003842
"Urbano,Não Guardar Distância De Segurança",BR 101,0.8152008134214539,1.4563307708796627,2.382242613910864
"BR 101,Não Guardar Distância De Segurança",Urbano,0.9510676156583628,1.2881249082978108,5.347482495133485
"Parnamirim,Outubro",BR 101,0.9734513274336283,1.7390403674221084,16.582241397677613
"BR 101,Outubro",Urbano,0.8985148514851484,1.2169475036455055,2.578358238040671
"Parnamirim,Plena Noite",BR 101,0.9673617407071623,1.7281615110891868,13.488357125102096
"Parnamirim,Pleno Dia",BR 101,0.9674489023467071,1.728317222633655,13.524474718871499
