id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,idade,sexo
213,2017-01-01,RN,304.0,MOSSORO                                                     ,Falta de Atenção à Condução                                                                         ,Engavetamento                                                                                                                                                                                           ,Sem Vítimas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,27.0,Feminino            
213,2017-01-01,RN,304.0,MOSSORO                                                     ,Falta de Atenção à Condução                                                                         ,Engavetamento                                                                                                                                                                                           ,Sem Vítimas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,48.0,Masculino           
213,2017-01-01,RN,304.0,MOSSORO                                                     ,Falta de Atenção à Condução                                                                         ,Engavetamento                                                                                                                                                                                           ,Sem Vítimas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,23.0,Masculino           
216,2017-01-01,RN,304.0,MOSSORO                                                     ,Não guardar distância de segurança                                                                  ,Engavetamento                                                                                                                                                                                           ,Sem Vítimas,Pleno dia           ,Céu Claro           ,Simples             ,Sim       ,38.0,Masculino           
216,2017-01-01,RN,304.0,MOSSORO                                                     ,Não guardar distância de segurança                                                                  ,Engavetamento                                                                                                                                                                                           ,Sem Vítimas,Pleno dia           ,Céu Claro           ,Simples             ,Sim       ,,Não Informado       
216,2017-01-01,RN,304.0,MOSSORO                                                     ,Não guardar distância de segurança                                                                  ,Engavetamento                                                                                                                                                                                           ,Sem Vítimas,Pleno dia           ,Céu Claro           ,Simples             ,Sim       ,21.0,Masculino           
265,2017-01-01,RN,101.0,SAO JOSE DE MIPIBU                                          ,Falta de Atenção à Condução                                                                         ,Tombamento                                                                                                                                                                                              ,Com Vítimas Feridas,Plena Noite         ,Céu Claro           ,Dupla               ,Não       ,31.0,Masculino           
265,2017-01-01,RN,101.0,SAO JOSE DE MIPIBU                                          ,Falta de Atenção à Condução                                                                         ,Tombamento                                                                                                                                                                                              ,Com Vítimas Feridas,Plena Noite         ,Céu Claro           ,Dupla               ,Não       ,26.0,Feminino            
312,2017-01-01,RN,101.0,GOIANINHA                                                   ,Desobediência às normas de trânsito pelo condutor                                                   ,Colisão frontal                                                                                                                                                                                         ,Com Vítimas Fatais,Plena Noite         ,Céu Claro           ,Simples             ,Sim       ,36.0,Feminino            
312,2017-01-01,RN,101.0,GOIANINHA                                                   ,Desobediência às normas de trânsito pelo condutor                                                   ,Colisão frontal                                                                                                                                                                                         ,Com Vítimas Fatais,Plena Noite         ,Céu Claro           ,Simples             ,Sim       ,43.0,Masculino           
312,2017-01-01,RN,101.0,GOIANINHA                                                   ,Desobediência às normas de trânsito pelo condutor                                                   ,Colisão frontal                                                                                                                                                                                         ,Com Vítimas Fatais,Plena Noite         ,Céu Claro           ,Simples             ,Sim       ,,Não Informado       
389,2017-01-02,RN,101.0,PARNAMIRIM                                                  ,Falta de Atenção à Condução                                                                         ,Colisão lateral                                                                                                                                                                                         ,Com Vítimas Feridas,Pleno dia           ,Sol                 ,Dupla               ,Sim       ,29.0,Masculino           
389,2017-01-02,RN,101.0,PARNAMIRIM                                                  ,Falta de Atenção à Condução                                                                         ,Colisão lateral                                                                                                                                                                                         ,Com Vítimas Feridas,Pleno dia           ,Sol                 ,Dupla               ,Sim       ,64.0,Masculino           
463,2017-01-02,RN,101.0,PARNAMIRIM                                                  ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Sol                 ,Múltipla            ,Não       ,23.0,Masculino           
463,2017-01-02,RN,101.0,PARNAMIRIM                                                  ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Sol                 ,Múltipla            ,Não       ,62.0,Masculino           
463,2017-01-02,RN,101.0,PARNAMIRIM                                                  ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Sol                 ,Múltipla            ,Não       ,47.0,Feminino            
504,2017-01-02,RN,304.0,ACU                                                         ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Sem Vítimas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,52.0,Masculino           
504,2017-01-02,RN,304.0,ACU                                                         ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Sem Vítimas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,,Masculino           
580,2017-01-02,RN,101.0,GOIANINHA                                                   ,Animais na Pista                                                                                    ,Colisão com objeto estático                                                                                                                                                                             ,Com Vítimas Feridas,Plena Noite         ,Céu Claro           ,Dupla               ,Sim       ,,Masculino           
789,2017-01-03,RN,427.0,CAICO                                                       ,Desobediência às normas de trânsito pelo condutor                                                   ,Colisão com objeto em movimento                                                                                                                                                                         ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,60.0,Masculino           
916,2017-01-04,RN,405.0,SAO FRANCISCO DO OESTE                                      ,Avarias e/ou desgaste excessivo no pneu                                                             ,Tombamento                                                                                                                                                                                              ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,34.0,Masculino           
1070,2017-01-04,RN,101.0,NATAL                                                       ,Falta de Atenção do Pedestre                                                                        ,Atropelamento de Pedestre                                                                                                                                                                               ,Com Vítimas Feridas,Anoitecer           ,Céu Claro           ,Dupla               ,Sim       ,56.0,Masculino           
1070,2017-01-04,RN,101.0,NATAL                                                       ,Falta de Atenção do Pedestre                                                                        ,Atropelamento de Pedestre                                                                                                                                                                               ,Com Vítimas Feridas,Anoitecer           ,Céu Claro           ,Dupla               ,Sim       ,27.0,Masculino           
1136,2017-01-04,RN,304.0,MOSSORO                                                     ,Animais na Pista                                                                                    ,Atropelamento de Animal                                                                                                                                                                                 ,Com Vítimas Feridas,Plena Noite         ,Céu Claro           ,Simples             ,Sim       ,42.0,Masculino           
1188,2017-01-05,RN,101.0,PARNAMIRIM                                                  ,Falta de Atenção à Condução                                                                         ,Colisão lateral                                                                                                                                                                                         ,Com Vítimas Feridas,Pleno dia           ,Nublado             ,Dupla               ,Sim       ,34.0,Masculino           
1188,2017-01-05,RN,101.0,PARNAMIRIM                                                  ,Falta de Atenção à Condução                                                                         ,Colisão lateral                                                                                                                                                                                         ,Com Vítimas Feridas,Pleno dia           ,Nublado             ,Dupla               ,Sim       ,23.0,Masculino           
1438,2017-01-06,RN,304.0,ACU                                                         ,Falta de Atenção à Condução                                                                         ,Capotamento                                                                                                                                                                                             ,Com Vítimas Fatais,Pleno dia           ,Sol                 ,Simples             ,Não       ,,Não Informado       
1438,2017-01-06,RN,304.0,ACU                                                         ,Falta de Atenção à Condução                                                                         ,Capotamento                                                                                                                                                                                             ,Com Vítimas Fatais,Pleno dia           ,Sol                 ,Simples             ,Não       ,33.0,Feminino            
1438,2017-01-06,RN,304.0,ACU                                                         ,Falta de Atenção à Condução                                                                         ,Capotamento                                                                                                                                                                                             ,Com Vítimas Fatais,Pleno dia           ,Sol                 ,Simples             ,Não       ,6.0,Masculino           
1438,2017-01-06,RN,304.0,ACU                                                         ,Falta de Atenção à Condução                                                                         ,Capotamento                                                                                                                                                                                             ,Com Vítimas Fatais,Pleno dia           ,Sol                 ,Simples             ,Não       ,54.0,Feminino            
1438,2017-01-06,RN,304.0,ACU                                                         ,Falta de Atenção à Condução                                                                         ,Capotamento                                                                                                                                                                                             ,Com Vítimas Fatais,Pleno dia           ,Sol                 ,Simples             ,Não       ,25.0,Feminino            
1438,2017-01-06,RN,304.0,ACU                                                         ,Falta de Atenção à Condução                                                                         ,Capotamento                                                                                                                                                                                             ,Com Vítimas Fatais,Pleno dia           ,Sol                 ,Simples             ,Não       ,17.0,Feminino            
1439,2017-01-06,RN,304.0,MOSSORO                                                     ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Sol                 ,Simples             ,Sim       ,,Ignorado            
1439,2017-01-06,RN,304.0,MOSSORO                                                     ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Sol                 ,Simples             ,Sim       ,54.0,Masculino           
1461,2017-01-06,RN,226.0,NATAL                                                       ,Falta de Atenção à Condução                                                                         ,Capotamento                                                                                                                                                                                             ,Sem Vítimas,Pleno dia           ,Sol                 ,Simples             ,Sim       ,,Masculino           
1564,2017-01-06,RN,304.0,MACAIBA                                                     ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Anoitecer           ,Céu Claro           ,Simples             ,Sim       ,37.0,Masculino           
1564,2017-01-06,RN,304.0,MACAIBA                                                     ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Anoitecer           ,Céu Claro           ,Simples             ,Sim       ,39.0,Masculino           
1564,2017-01-06,RN,304.0,MACAIBA                                                     ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Anoitecer           ,Céu Claro           ,Simples             ,Sim       ,66.0,Masculino           
1564,2017-01-06,RN,304.0,MACAIBA                                                     ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Anoitecer           ,Céu Claro           ,Simples             ,Sim       ,31.0,Masculino           
1564,2017-01-06,RN,304.0,MACAIBA                                                     ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Anoitecer           ,Céu Claro           ,Simples             ,Sim       ,5.0,Feminino            
1569,2017-01-06,RN,304.0,PARNAMIRIM                                                  ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Sol                 ,Dupla               ,Sim       ,30.0,Masculino           
1569,2017-01-06,RN,304.0,PARNAMIRIM                                                  ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Sol                 ,Dupla               ,Sim       ,,Não Informado       
1633,2017-01-06,RN,101.0,SAO JOSE DE MIPIBU                                          ,Falta de Atenção à Condução                                                                         ,Colisão lateral                                                                                                                                                                                         ,Com Vítimas Feridas,Plena Noite         ,Céu Claro           ,Dupla               ,Sim       ,24.0,Feminino            
1633,2017-01-06,RN,101.0,SAO JOSE DE MIPIBU                                          ,Falta de Atenção à Condução                                                                         ,Colisão lateral                                                                                                                                                                                         ,Com Vítimas Feridas,Plena Noite         ,Céu Claro           ,Dupla               ,Sim       ,25.0,Masculino           
1633,2017-01-06,RN,101.0,SAO JOSE DE MIPIBU                                          ,Falta de Atenção à Condução                                                                         ,Colisão lateral                                                                                                                                                                                         ,Com Vítimas Feridas,Plena Noite         ,Céu Claro           ,Dupla               ,Sim       ,,Não Informado       
1865,2017-01-07,RN,226.0,NATAL                                                       ,Desobediência às normas de trânsito pelo condutor                                                   ,Colisão transversal                                                                                                                                                                                     ,Com Vítimas Feridas,Plena Noite         ,Céu Claro           ,Simples             ,Sim       ,33.0,Masculino           
1865,2017-01-07,RN,226.0,NATAL                                                       ,Desobediência às normas de trânsito pelo condutor                                                   ,Colisão transversal                                                                                                                                                                                     ,Com Vítimas Feridas,Plena Noite         ,Céu Claro           ,Simples             ,Sim       ,,Não Informado       
2008,2017-01-08,RN,226.0,SANTA CRUZ                                                  ,Não guardar distância de segurança                                                                  ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,44.0,Feminino            
2008,2017-01-08,RN,226.0,SANTA CRUZ                                                  ,Não guardar distância de segurança                                                                  ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,45.0,Masculino           
2008,2017-01-08,RN,226.0,SANTA CRUZ                                                  ,Não guardar distância de segurança                                                                  ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,43.0,Feminino            
2023,2017-01-08,RN,101.0,NATAL                                                       ,Pista Escorregadia                                                                                  ,Capotamento                                                                                                                                                                                             ,Com Vítimas Feridas,Pleno dia           ,Garoa/Chuvisco      ,Simples             ,Sim       ,28.0,Feminino            
2036,2017-01-08,RN,405.0,RAFAEL FERNANDES                                            ,Ingestão de Álcool                                                                                  ,Colisão frontal                                                                                                                                                                                         ,Com Vítimas Fatais,Pleno dia           ,Sol                 ,Simples             ,Não       ,51.0,Masculino           
2036,2017-01-08,RN,405.0,RAFAEL FERNANDES                                            ,Ingestão de Álcool                                                                                  ,Colisão frontal                                                                                                                                                                                         ,Com Vítimas Fatais,Pleno dia           ,Sol                 ,Simples             ,Não       ,51.0,Feminino            
2036,2017-01-08,RN,405.0,RAFAEL FERNANDES                                            ,Ingestão de Álcool                                                                                  ,Colisão frontal                                                                                                                                                                                         ,Com Vítimas Fatais,Pleno dia           ,Sol                 ,Simples             ,Não       ,29.0,Masculino           
2036,2017-01-08,RN,405.0,RAFAEL FERNANDES                                            ,Ingestão de Álcool                                                                                  ,Colisão frontal                                                                                                                                                                                         ,Com Vítimas Fatais,Pleno dia           ,Sol                 ,Simples             ,Não       ,27.0,Masculino           
2050,2017-01-08,RN,101.0,NATAL                                                       ,Mal Súbito                                                                                          ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Múltipla            ,Sim       ,30.0,Masculino           
2050,2017-01-08,RN,101.0,NATAL                                                       ,Mal Súbito                                                                                          ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Múltipla            ,Sim       ,39.0,Masculino           
2170,2017-01-08,RN,406.0,SAO GONCALO DO AMARANTE                                     ,Ingestão de Álcool                                                                                  ,Colisão traseira                                                                                                                                                                                        ,Sem Vítimas,Anoitecer           ,Céu Claro           ,Dupla               ,Sim       ,32.0,Masculino           
2170,2017-01-08,RN,406.0,SAO GONCALO DO AMARANTE                                     ,Ingestão de Álcool                                                                                  ,Colisão traseira                                                                                                                                                                                        ,Sem Vítimas,Anoitecer           ,Céu Claro           ,Dupla               ,Sim       ,51.0,Masculino           
2324,2017-01-09,RN,101.0,SAO JOSE DE MIPIBU                                          ,Avarias e/ou desgaste excessivo no pneu                                                             ,Tombamento                                                                                                                                                                                              ,Com Vítimas Feridas,Pleno dia           ,Nublado             ,Dupla               ,Não       ,40.0,Feminino            
2324,2017-01-09,RN,101.0,SAO JOSE DE MIPIBU                                          ,Avarias e/ou desgaste excessivo no pneu                                                             ,Tombamento                                                                                                                                                                                              ,Com Vítimas Feridas,Pleno dia           ,Nublado             ,Dupla               ,Não       ,29.0,Masculino           
2570,2017-01-10,RN,101.0,NATAL                                                       ,Não guardar distância de segurança                                                                  ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Dupla               ,Sim       ,38.0,Masculino           
2570,2017-01-10,RN,101.0,NATAL                                                       ,Não guardar distância de segurança                                                                  ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Dupla               ,Sim       ,45.0,Feminino            
2570,2017-01-10,RN,101.0,NATAL                                                       ,Não guardar distância de segurança                                                                  ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Dupla               ,Sim       ,39.0,Masculino           
2577,2017-01-10,RN,226.0,SERRA CAIADA                                                ,Falta de Atenção à Condução                                                                         ,Colisão frontal                                                                                                                                                                                         ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,44.0,Masculino           
2577,2017-01-10,RN,226.0,SERRA CAIADA                                                ,Falta de Atenção à Condução                                                                         ,Colisão frontal                                                                                                                                                                                         ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,21.0,Masculino           
2622,2017-01-10,RN,304.0,MOSSORO                                                     ,Pista Escorregadia                                                                                  ,Queda de ocupante de veículo                                                                                                                                                                            ,Com Vítimas Feridas,Pleno dia           ,Garoa/Chuvisco      ,Dupla               ,Sim       ,35.0,Feminino            
2622,2017-01-10,RN,304.0,MOSSORO                                                     ,Pista Escorregadia                                                                                  ,Queda de ocupante de veículo                                                                                                                                                                            ,Com Vítimas Feridas,Pleno dia           ,Garoa/Chuvisco      ,Dupla               ,Sim       ,55.0,Masculino           
2842,2017-01-11,RN,110.0,UPANEMA                                                     ,Defeito Mecânico no Veículo                                                                         ,Incêndio                                                                                                                                                                                                ,Sem Vítimas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,43.0,Masculino           
2971,2017-01-11,RN,304.0,MACAIBA                                                     ,Velocidade Incompatível                                                                             ,Colisão lateral                                                                                                                                                                                         ,Com Vítimas Feridas,Plena Noite         ,Céu Claro           ,Dupla               ,Não       ,,Não Informado       
2971,2017-01-11,RN,304.0,MACAIBA                                                     ,Velocidade Incompatível                                                                             ,Colisão lateral                                                                                                                                                                                         ,Com Vítimas Feridas,Plena Noite         ,Céu Claro           ,Dupla               ,Não       ,50.0,Masculino           
2998,2017-01-11,RN,304.0,RIACHUELO                                                   ,Velocidade Incompatível                                                                             ,Saída de leito carroçável                                                                                                                                                                               ,Sem Vítimas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,,Não Informado       
3010,2017-01-12,RN,110.0,UPANEMA                                                     ,Animais na Pista                                                                                    ,Atropelamento de Animal                                                                                                                                                                                 ,Sem Vítimas,Plena Noite         ,Céu Claro           ,Simples             ,Não       ,,Masculino           
3037,2017-01-12,RN,101.0,SAO JOSE DE MIPIBU                                          ,Condutor Dormindo                                                                                   ,Capotamento                                                                                                                                                                                             ,Com Vítimas Feridas,Pleno dia           ,Sol                 ,Dupla               ,Não       ,34.0,Feminino            
3048,2017-01-12,RN,101.0,PARNAMIRIM                                                  ,Restrição de Visibilidade                                                                           ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,35.0,Masculino           
3048,2017-01-12,RN,101.0,PARNAMIRIM                                                  ,Restrição de Visibilidade                                                                           ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Simples             ,Não       ,32.0,Masculino           
3064,2017-01-12,RN,110.0,MOSSORO                                                     ,Falta de Atenção à Condução                                                                         ,Colisão traseira                                                                                                                                                                                        ,Com Vítimas Feridas,Pleno dia           ,Céu Claro           ,Simples             ,Sim       ,43.0,Feminino            
