id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,idade,sexo
471931,01/01/2009,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,37.0,Masculino
471931,01/01/2009,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,34.0,Masculino
471931,01/01/2009,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,20.0,Masculino
471957,01/01/2009,RN,101,EXTREMOZ,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,51.0,Masculino
471957,01/01/2009,RN,101,EXTREMOZ,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,49.0,Masculino
472174,02/01/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,39.0,Masculino
472174,02/01/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,35.0,Masculino
472282,02/01/2009,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,36.0,Masculino
472282,02/01/2009,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,57.0,Feminino
472350,02/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,25.0,Masculino
472350,02/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,31.0,Masculino
472408,02/01/2009,RN,304,RIACHUELO,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,39.0,Masculino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,43.0,Masculino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,61.0,Masculino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,29.0,Masculino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,39.0,Feminino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,43.0,Masculino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,39.0,Masculino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,21.0,Feminino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,51.0,Feminino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,19.0,Feminino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,25.0,Feminino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,27.0,Feminino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,62.0,Masculino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,25.0,Feminino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,36.0,Feminino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,-1.0,Masculino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,25.0,Feminino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,31.0,Feminino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,34.0,Feminino
472735,02/01/2009,RN,101,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,10.0,Feminino
472798,03/01/2009,RN,406,POCO BRANCO,Ingestão de álcool,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Rural ,64.0,Masculino
472798,03/01/2009,RN,406,POCO BRANCO,Ingestão de álcool,Atropelamento de pessoa,Com Vítimas Fatais ,Plena noite,Ceu Claro,Simples ,Rural ,22.0,Masculino
472880,01/01/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,36.0,Masculino
472880,01/01/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,20.0,Masculino
473018,04/01/2009,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,40.0,Masculino
473018,04/01/2009,RN,101,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,26.0,Masculino
473077,04/01/2009,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,35.0,Masculino
473077,04/01/2009,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,23.0,Masculino
473077,04/01/2009,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,-1.0,Feminino
473091,02/01/2009,RN,101,PARNAMIRIM,Falta de atenção,Atropelamento de pessoa,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,47.0,Masculino
473091,02/01/2009,RN,101,PARNAMIRIM,Falta de atenção,Atropelamento de pessoa,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,66.0,Masculino
473168,04/01/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Urbano,23.0,Masculino
473168,04/01/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Urbano,21.0,Masculino
473171,04/01/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Urbano,22.0,Masculino
473171,04/01/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Urbano,67.0,Masculino
473171,04/01/2009,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Urbano,22.0,Masculino
473178,04/01/2009,RN,101,SAO JOSE DE MIPIBU,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Urbano,41.0,Masculino
473178,04/01/2009,RN,101,SAO JOSE DE MIPIBU,Outras,Atropelamento de pessoa,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Urbano,-1.0,Feminino
473196,04/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,29.0,Masculino
473196,04/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,21.0,Feminino
473204,04/01/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,44.0,Masculino
473204,04/01/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,30.0,Masculino
473204,04/01/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,26.0,Feminino
473204,04/01/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,40.0,Masculino
473204,04/01/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,31.0,Masculino
473498,02/01/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,35.0,Feminino
473498,02/01/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,46.0,Masculino
473498,02/01/2009,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,38.0,Masculino
473532,02/01/2009,RN,101,ARES,Defeito mecânico em veículo,Tombamento,Com Vítimas Feridas,Amanhecer,Ceu Claro,Simples ,Rural ,30.0,Masculino
473532,02/01/2009,RN,101,ARES,Defeito mecânico em veículo,Tombamento,Com Vítimas Feridas,Amanhecer,Ceu Claro,Simples ,Rural ,-1.0,Masculino
473561,05/01/2009,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,32.0,Masculino
473561,05/01/2009,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,37.0,Masculino
473615,05/01/2009,RN,226,TANGARA,Falta de atenção,Colisão frontal,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Urbano,29.0,Masculino
473615,05/01/2009,RN,226,TANGARA,Falta de atenção,Colisão frontal,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Urbano,30.0,Masculino
473716,05/01/2009,RN,304,MOSSORO,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,21.0,Masculino
473716,05/01/2009,RN,304,MOSSORO,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,52.0,Masculino
473778,05/01/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,47.0,Masculino
473778,05/01/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,36.0,Masculino
473790,05/01/2009,RN,405,GOVERNADOR DIX-SEPT ROSADO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,23.0,Masculino
473790,05/01/2009,RN,405,GOVERNADOR DIX-SEPT ROSADO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,22.0,Feminino
473965,02/01/2009,RN,406,JOAO CAMARA,Ingestão de álcool,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,40.0,Masculino
473965,02/01/2009,RN,406,JOAO CAMARA,Ingestão de álcool,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,49.0,Masculino
473965,02/01/2009,RN,406,JOAO CAMARA,Ingestão de álcool,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,27.0,Feminino
474033,06/01/2009,RN,226,MACAIBA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,31.0,Masculino
474033,06/01/2009,RN,226,MACAIBA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,32.0,Masculino
474059,06/01/2009,RN,101,EXTREMOZ,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,28.0,Masculino
474059,06/01/2009,RN,101,EXTREMOZ,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,34.0,Masculino
474128,06/01/2009,RN,427,CAICO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,32.0,Masculino
474128,06/01/2009,RN,427,CAICO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,63.0,Masculino
474242,06/01/2009,RN,226,SANTA CRUZ,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,24.0,Masculino
474248,06/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,42.0,Masculino
474248,06/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,22.0,Feminino
474249,06/01/2009,RN,101,PARNAMIRIM,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,-1.0,Inválido
474249,06/01/2009,RN,101,PARNAMIRIM,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,48.0,Masculino
474351,07/01/2009,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,24.0,Masculino
474351,07/01/2009,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,-1.0,Masculino
474351,07/01/2009,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,46.0,Masculino
474617,07/01/2009,RN,304,MACAIBA,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,52.0,Masculino
474617,07/01/2009,RN,304,MACAIBA,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,34.0,Masculino
474660,07/01/2009,RN,304,ASSU,Animais na Pista,Tombamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,42.0,Masculino
474724,04/01/2009,RN,226,FLORANIA,Outras,Capotamento,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,36.0,Masculino
474724,04/01/2009,RN,226,FLORANIA,Outras,Capotamento,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,42.0,Masculino
474827,06/01/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,27.0,Masculino
474827,06/01/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,64.0,Masculino
474827,06/01/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,38.0,Feminino
474837,01/01/2009,RN,101,NATAL,Ingestão de álcool,Colisão Transversal,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,37.0,Masculino
474837,01/01/2009,RN,101,NATAL,Ingestão de álcool,Colisão Transversal,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,39.0,Masculino
474856,01/01/2009,RN,101,NATAL,Outras,Saída de Pista,Com Vítimas Feridas,Amanhecer,Nublado,Dupla   ,Urbano,27.0,Masculino
474856,01/01/2009,RN,101,NATAL,Outras,Saída de Pista,Com Vítimas Feridas,Amanhecer,Nublado,Dupla   ,Urbano,21.0,Feminino
474899,02/01/2009,RN,304,ASSU,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,51.0,Masculino
474924,05/01/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Amanhecer,Ceu Claro,Dupla   ,Urbano,39.0,Masculino
474924,05/01/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Amanhecer,Ceu Claro,Dupla   ,Urbano,34.0,Masculino
474924,05/01/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Amanhecer,Ceu Claro,Dupla   ,Urbano,26.0,Masculino
474925,08/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,60.0,Masculino
474925,08/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,31.0,Masculino
474932,01/01/2009,RN,101,SAO JOSE DE MIPIBU,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Amanhecer,Sol,Simples ,Urbano,30.0,Masculino
474932,01/01/2009,RN,101,SAO JOSE DE MIPIBU,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Amanhecer,Sol,Simples ,Urbano,52.0,Masculino
474967,02/01/2009,RN,101,PARNAMIRIM,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,32.0,Masculino
474967,02/01/2009,RN,101,PARNAMIRIM,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,48.0,Masculino
474985,05/01/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Amanhecer,Nublado,Dupla   ,Urbano,36.0,Masculino
474985,05/01/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Amanhecer,Nublado,Dupla   ,Urbano,41.0,Masculino
475098,08/01/2009,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,40.0,Masculino
475098,08/01/2009,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,-1.0,Inválido
475298,09/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,35.0,Masculino
475298,09/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,27.0,Masculino
475298,09/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,-1.0,Feminino
475298,09/01/2009,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,-1.0,Masculino
475316,09/01/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,25.0,Masculino
475316,09/01/2009,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,25.0,Masculino
475317,09/01/2009,RN,101,NATAL,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,38.0,Masculino
475317,09/01/2009,RN,101,NATAL,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,41.0,Feminino
475641,10/01/2009,RN,406,JOAO CAMARA,Dormindo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,34.0,Feminino
475641,10/01/2009,RN,406,JOAO CAMARA,Dormindo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,43.0,Masculino
475641,10/01/2009,RN,406,JOAO CAMARA,Dormindo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,-1.0,Feminino
475695,10/01/2009,RN,101,GOIANINHA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,50.0,Masculino
475695,10/01/2009,RN,101,GOIANINHA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,25.0,Masculino
475695,10/01/2009,RN,101,GOIANINHA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,22.0,Masculino
475695,10/01/2009,RN,101,GOIANINHA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,42.0,Feminino
475695,10/01/2009,RN,101,GOIANINHA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,9.0,Masculino
475695,10/01/2009,RN,101,GOIANINHA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,13.0,Feminino
475837,10/01/2009,RN,101,SAO JOSE DE MIPIBU,Defeito na via,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,27.0,Masculino
475844,10/01/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,35.0,Masculino
475844,10/01/2009,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,59.0,Masculino
475845,10/01/2009,RN,406,TAIPU,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,27.0,Masculino
475845,10/01/2009,RN,406,TAIPU,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,53.0,Masculino
475907,11/01/2009,RN,101,NATAL,Falta de atenção,Colisão com objeto fixo,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,21.0,Masculino
475946,03/01/2009,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,37.0,Masculino
475946,03/01/2009,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,40.0,Masculino
475998,07/01/2009,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,-1.0,Inválido
475998,07/01/2009,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,22.0,Feminino
475998,07/01/2009,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,38.0,Masculino
476111,11/01/2009,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,33.0,Masculino
476111,11/01/2009,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,-1.0,Inválido
476162,11/01/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,38.0,Masculino
476162,11/01/2009,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,27.0,Masculino
476176,11/01/2009,RN,304,ITAJA,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,28.0,Masculino
476177,11/01/2009,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,29.0,Feminino
476177,11/01/2009,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,49.0,Masculino
476177,11/01/2009,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,68.0,Masculino
476177,11/01/2009,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,61.0,Masculino
476190,05/01/2009,RN,101,NATAL,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,35.0,Masculino
476190,05/01/2009,RN,101,NATAL,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,80.0,Feminino
476197,11/01/2009,RN,406,CEARA-MIRIM,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Rural ,30.0,Feminino
476197,11/01/2009,RN,406,CEARA-MIRIM,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Rural ,56.0,Masculino
476239,10/01/2009,RN,304,MOSSORO,Outras,Capotamento,Ignorado           ,Amanhecer,Ceu Claro,Simples ,Rural ,-1.0,Inválido
476324,11/01/2009,RN,101,EXTREMOZ,Ingestão de álcool,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Dupla   ,Rural ,36.0,Masculino
476324,11/01/2009,RN,101,EXTREMOZ,Ingestão de álcool,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Dupla   ,Rural ,31.0,Masculino
476422,12/01/2009,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,31.0,Masculino
476422,12/01/2009,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,29.0,Masculino
476422,12/01/2009,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,59.0,Masculino
