id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,tipo_veiculo,estado_fisico,idade,sexo
1035583,01/01/2012,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,27.0,Masculino
1035583,01/01/2012,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Grave,48.0,Masculino
1035649,01/01/2012,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,50.0,Masculino
1035649,01/01/2012,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,55.0,Masculino
1035649,01/01/2012,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,45.0,Masculino
1035703,01/01/2012,RN,304,MACAIBA,Dormindo,Tombamento,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Motocicletas,Ferido Leve ,35.0,Masculino
1035888,01/01/2012,RN,427,ACARI,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,50.0,Masculino
1035888,01/01/2012,RN,427,ACARI,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,75.0,Masculino
1036019,02/01/2012,RN,101,GOIANINHA,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Amanhecer,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,49.0,Masculino
1036019,02/01/2012,RN,101,GOIANINHA,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Amanhecer,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ileso       ,36.0,Feminino
1036019,02/01/2012,RN,101,GOIANINHA,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Amanhecer,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,29.0,Feminino
1036142,01/01/2012,RN,304,ANGICOS,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Camioneta,Ileso       ,41.0,Masculino
1036259,01/01/2012,RN,101,EXTREMOZ,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,19.0,Masculino
1036267,02/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Caminhonete,Ileso       ,23.0,Feminino
1036267,02/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Automóvel,Ileso       ,23.0,Masculino
1036267,02/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Automóvel,Ileso       ,58.0,Feminino
1036271,02/01/2012,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Automóvel,Ileso       ,44.0,Feminino
1036271,02/01/2012,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Automóvel,Ileso       ,32.0,Masculino
1036274,02/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Automóvel,Ileso       ,66.0,Masculino
1036274,02/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Automóvel,Ileso       ,31.0,Masculino
1036332,02/01/2012,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Motoneta,Ferido Leve ,22.0,Masculino
1036332,02/01/2012,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Automóvel,Ileso       ,36.0,Masculino
1036332,02/01/2012,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Motoneta,Ferido Leve ,16.0,Masculino
1036334,02/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Automóvel,Ileso       ,-1.0,Masculino
1036334,02/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Automóvel,Ileso       ,28.0,Feminino
1036413,02/01/2012,RN,101,MAXARANGUAPE,Animais na Pista,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ferido Leve ,50.0,Masculino
1036413,02/01/2012,RN,101,MAXARANGUAPE,Animais na Pista,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,20.0,Masculino
1036440,02/01/2012,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,39.0,Masculino
1036440,02/01/2012,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,54.0,Masculino
1036534,02/01/2012,RN,406,GUAMARE,Animais na Pista,Saída de Pista,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Automóvel,Ferido Grave,-1.0,Masculino
1036534,02/01/2012,RN,406,GUAMARE,Animais na Pista,Saída de Pista,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Automóvel,Ferido Leve ,-1.0,Masculino
1036554,02/01/2012,RN,101,SAO JOSE DE MIPIBU,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Grave,30.0,Masculino
1036554,02/01/2012,RN,101,SAO JOSE DE MIPIBU,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,(null),Ferido Grave,-1.0,Feminino
1036612,02/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,25.0,Masculino
1036612,02/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,62.0,Masculino
1036612,02/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,72.0,Masculino
1036704,02/01/2012,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Vento,Dupla   ,Urbano,Automóvel,Ileso       ,29.0,Masculino
1036704,02/01/2012,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Vento,Dupla   ,Urbano,Automóvel,Ileso       ,28.0,Masculino
1036994,03/01/2012,RN,304,MOSSORO,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Motocicletas,Ileso       ,30.0,Masculino
1036994,03/01/2012,RN,304,MOSSORO,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Camioneta,Ileso       ,45.0,Masculino
1037229,03/01/2012,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,54.0,Feminino
1037229,03/01/2012,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,23.0,Masculino
1037229,03/01/2012,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhão,Ileso       ,46.0,Masculino
1037241,03/01/2012,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,24.0,Masculino
1037241,03/01/2012,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,47.0,Masculino
1037270,03/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão frontal,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Camioneta,Ileso       ,43.0,Masculino
1037270,03/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão frontal,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,33.0,Masculino
1037308,03/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhonete,Ileso       ,24.0,Masculino
1037308,03/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,35.0,Feminino
1037316,03/01/2012,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,37.0,Masculino
1037316,03/01/2012,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Dupla   ,Urbano,Ônibus,Ileso       ,26.0,Masculino
1037365,01/01/2012,RN,110,MOSSORO,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Motoneta,Ferido Grave,28.0,Masculino
1037365,01/01/2012,RN,110,MOSSORO,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Motoneta,Ferido Leve ,-1.0,Feminino
1037464,01/01/2012,RN,101,CANGUARETAMA,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Nublado,Dupla   ,Rural ,Caminhonete,Ferido Leve ,40.0,Masculino
1037760,01/01/2012,RN,226,MACAIBA,Outras,Colisão Transversal,Com Vítimas Feridas,Amanhecer,Ceu Claro,Simples ,Rural ,Motocicletas,Ferido Grave,34.0,Masculino
1037760,01/01/2012,RN,226,MACAIBA,Outras,Colisão Transversal,Com Vítimas Feridas,Amanhecer,Ceu Claro,Simples ,Rural ,Caminhonete,Ignorado    ,-1.0,Inválido
1037860,04/01/2012,RN,101,NATAL,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Anoitecer,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,45.0,Masculino
1037907,04/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhão-Trator,Ileso       ,34.0,Masculino
1037907,04/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhão,Ileso       ,51.0,Masculino
1037909,04/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhonete,Ignorado    ,-1.0,Inválido
1037909,04/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,43.0,Masculino
1037912,04/01/2012,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhonete,Ileso       ,25.0,Masculino
1037912,04/01/2012,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhonete,Ileso       ,61.0,Masculino
1037917,04/01/2012,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,27.0,Feminino
1037917,04/01/2012,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,28.0,Masculino
1037961,04/01/2012,RN,405,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,32.0,Masculino
1037961,04/01/2012,RN,405,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,21.0,Masculino
1037978,04/01/2012,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,51.0,Masculino
1037978,04/01/2012,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,34.0,Masculino
1038092,01/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,35.0,Masculino
1038092,01/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Ciclomotor,Ileso       ,21.0,Masculino
1038245,05/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhonete,Ileso       ,24.0,Masculino
1038245,05/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,39.0,Masculino
1038248,05/01/2012,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão com objeto fixo,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Rural ,Caminhão,Ileso       ,54.0,Masculino
1038307,05/01/2012,RN,101,NATAL,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Grave,35.0,Masculino
1038307,05/01/2012,RN,101,NATAL,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,42.0,Masculino
1038314,05/01/2012,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Motocicletas,Ferido Grave,61.0,Masculino
1038314,05/01/2012,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Ônibus,Ileso       ,31.0,Masculino
1038465,05/01/2012,RN,226,CAMPO REDONDO,Outras,Colisão com bicicleta,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,30.0,Masculino
1038465,05/01/2012,RN,226,CAMPO REDONDO,Outras,Colisão com bicicleta,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Bicicleta,Morto       ,13.0,Masculino
1038487,05/01/2012,RN,406,TAIPU,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,-1.0,Masculino
1038564,02/01/2012,RN,304,LAJES,Defeito na via,Saída de Pista,Sem Vítimas        ,Plena noite,Chuva,Simples ,Rural ,Automóvel,Ileso       ,38.0,Masculino
1038565,05/01/2012,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Motocicletas,Ferido Leve ,29.0,Feminino
1038565,05/01/2012,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Automóvel,Ileso       ,39.0,Masculino
1038565,05/01/2012,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Automóvel,Ileso       ,35.0,Masculino
1038724,06/01/2012,RN,101,CANGUARETAMA,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ferido Leve ,50.0,Feminino
1038794,02/01/2012,RN,226,SENADOR ELOI DE SOUZA,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,58.0,Masculino
1038794,02/01/2012,RN,226,SENADOR ELOI DE SOUZA,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ignorado    ,-1.0,Masculino
1039017,06/01/2012,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Anoitecer,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,64.0,Feminino
1039017,06/01/2012,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Anoitecer,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,37.0,Masculino
1039026,06/01/2012,RN,101,NATAL,Ingestão de álcool,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,42.0,Feminino
1039026,06/01/2012,RN,101,NATAL,Ingestão de álcool,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Caminhão-Trator,Ileso       ,46.0,Masculino
1039032,06/01/2012,RN,406,CEARA-MIRIM,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,50.0,Masculino
1039032,06/01/2012,RN,406,CEARA-MIRIM,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,(null),Ferido Grave,14.0,Feminino
1039133,07/01/2012,RN,406,SAO GONCALO DO AMARANTE,Defeito mecânico em veículo,Tombamento,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Motocicletas,Ferido Leve ,27.0,Masculino
1039169,07/01/2012,RN,101,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Sol,Múltipla,Urbano,Automóvel,Ileso       ,27.0,Masculino
1039169,07/01/2012,RN,101,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Sol,Múltipla,Urbano,(null),Ferido Grave,-1.0,Masculino
1039195,07/01/2012,RN,101,EXTREMOZ,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Motoneta,Ferido Leve ,30.0,Masculino
1039195,07/01/2012,RN,101,EXTREMOZ,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Motoneta,Ferido Leve ,39.0,Feminino
1039441,07/01/2012,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,37.0,Masculino
1039441,07/01/2012,RN,101,NATAL,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,54.0,Masculino
1039506,05/01/2012,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhão-Trator,Ileso       ,35.0,Masculino
1039506,05/01/2012,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,59.0,Feminino
1039517,07/01/2012,RN,101,GOIANINHA,Ingestão de álcool,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ignorado    ,-1.0,Inválido
1039517,07/01/2012,RN,101,GOIANINHA,Ingestão de álcool,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,30.0,Masculino
1039553,04/01/2012,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Ônibus,Ileso       ,38.0,Masculino
1039553,04/01/2012,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,42.0,Masculino
1039560,04/01/2012,RN,101,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Dupla   ,Urbano,Caminhão,Ileso       ,50.0,Masculino
1039560,04/01/2012,RN,101,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,55.0,Masculino
1039685,08/01/2012,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,38.0,Masculino
1039685,08/01/2012,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,31.0,Masculino
1039729,08/01/2012,RN,226,LAJES PINTADAS,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Motocicletas,Ferido Leve ,49.0,Masculino
1039858,08/01/2012,RN,101,PARNAMIRIM,Outras,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Chuva,Dupla   ,Urbano,Motocicletas,Ileso       ,34.0,Masculino
1039858,08/01/2012,RN,101,PARNAMIRIM,Outras,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,30.0,Masculino
1039858,08/01/2012,RN,101,PARNAMIRIM,Outras,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Chuva,Dupla   ,Urbano,Motocicletas,Ferido Leve ,19.0,Feminino
1039865,08/01/2012,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,37.0,Feminino
1039865,08/01/2012,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,38.0,Masculino
1039958,08/01/2012,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,38.0,Masculino
1039958,08/01/2012,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Urbano,Camioneta,Ignorado    ,-1.0,Masculino
1039997,08/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,26.0,Masculino
1039997,08/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Caminhonete,Ileso       ,22.0,Masculino
1040016,04/01/2012,RN,101,SAO JOSE DE MIPIBU,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Rural ,Caminhão,Ileso       ,45.0,Masculino
1040049,08/01/2012,RN,226,SANTA CRUZ,Ingestão de álcool,Colisão lateral,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,49.0,Masculino
1040049,08/01/2012,RN,226,SANTA CRUZ,Ingestão de álcool,Colisão lateral,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,51.0,Masculino
1040049,08/01/2012,RN,226,SANTA CRUZ,Ingestão de álcool,Colisão lateral,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,42.0,Masculino
1040118,05/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ileso       ,38.0,Masculino
1040118,05/01/2012,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Caminhão,Ileso       ,22.0,Masculino
1040187,09/01/2012,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ileso       ,46.0,Masculino
1040187,09/01/2012,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ileso       ,52.0,Masculino
1040187,09/01/2012,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ileso       ,34.0,Feminino
1040188,09/01/2012,RN,304,MOSSORO,Defeito mecânico em veículo,Colisão Transversal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Automóvel,Ileso       ,35.0,Masculino
1040188,09/01/2012,RN,304,MOSSORO,Defeito mecânico em veículo,Colisão Transversal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Automóvel,Ileso       ,52.0,Masculino
1040188,09/01/2012,RN,304,MOSSORO,Defeito mecânico em veículo,Colisão Transversal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Automóvel,Ileso       ,36.0,Masculino
1040205,09/01/2012,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Caminhonete,Ileso       ,35.0,Masculino
1040205,09/01/2012,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,45.0,Feminino
1040206,09/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Caminhonete,Ileso       ,29.0,Masculino
1040206,09/01/2012,RN,304,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Automóvel,Ileso       ,41.0,Masculino
1040247,05/01/2012,RN,405,PAU DOS FERROS,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,61.0,Masculino
