id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,tipo_envolvido,idade,sexo
83150096,24/02/2014,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,47.0,Masculino
83150096,24/02/2014,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,22.0,Masculino
83150155,21/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Condutor,54.0,Masculino
83150155,21/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Condutor,38.0,Masculino
83150155,21/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Condutor,20.0,Masculino
83150313,25/02/2014,RN,101,NATAL,Desobediência à sinalização,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Masculino
83150313,25/02/2014,RN,101,NATAL,Desobediência à sinalização,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,33.0,Masculino
83150425,25/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,35.0,Feminino
83150425,25/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,26.0,Masculino
83150515,25/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,33.0,Masculino
83150515,25/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,34.0,Masculino
83150555,23/02/2014,RN,304,MACAIBA,Animais na Pista,Capotamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,52.0,Masculino
83150555,23/02/2014,RN,304,MACAIBA,Animais na Pista,Capotamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Passageiro,26.0,Feminino
83150555,23/02/2014,RN,304,MACAIBA,Animais na Pista,Capotamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Passageiro,20.0,Feminino
83150555,23/02/2014,RN,304,MACAIBA,Animais na Pista,Capotamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Passageiro,24.0,Feminino
83150600,26/02/2014,RN,101,GOIANINHA,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Rural ,Condutor,53.0,Masculino
83150669,23/02/2014,RN,405,PAU DOS FERROS,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,-1.0,Inválido
83150669,23/02/2014,RN,405,PAU DOS FERROS,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,-1.0,Masculino
83150738,26/02/2014,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,40.0,Feminino
83150738,26/02/2014,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,46.0,Masculino
83150790,22/02/2014,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,33.0,Masculino
83150790,22/02/2014,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,25.0,Masculino
83150813,26/02/2014,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,55.0,Feminino
83150813,26/02/2014,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,36.0,Masculino
83150824,26/02/2014,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,41.0,Masculino
83150824,26/02/2014,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,-1.0,Masculino
83150831,22/02/2014,RN,101,NATAL,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,-1.0,Masculino
83150831,22/02/2014,RN,101,NATAL,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,33.0,Masculino
83150923,10/02/2014,RN,304,PARNAMIRIM,Outras,Incêndio,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,23.0,Masculino
83151027,26/02/2014,RN,406,MACAU,Outras,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Rural ,Condutor,46.0,Masculino
83151027,26/02/2014,RN,406,MACAU,Outras,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Ceu Claro,Simples ,Rural ,Condutor,43.0,Masculino
83151173,24/02/2014,RN,110,MOSSORO,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Urbano,Condutor,50.0,Masculino
83151229,20/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,26.0,Masculino
83151229,20/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,39.0,Masculino
83151236,25/02/2014,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,40.0,Masculino
83151236,25/02/2014,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,25.0,Masculino
83151266,16/02/2014,RN,101,NATAL,Outras,Colisão com objeto fixo,Com Vítimas Fatais ,Plena noite,Chuva,Múltipla,Urbano,Condutor,24.0,Masculino
83151266,16/02/2014,RN,101,NATAL,Outras,Colisão com objeto fixo,Com Vítimas Fatais ,Plena noite,Chuva,Múltipla,Urbano,Passageiro,28.0,Feminino
83151321,27/02/2014,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Amanhecer,Sol,Simples ,Urbano,Condutor,44.0,Masculino
83151321,27/02/2014,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Amanhecer,Sol,Simples ,Urbano,Condutor,32.0,Masculino
83151361,23/02/2014,RN,304,PARNAMIRIM,Ingestão de álcool,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Masculino
83151364,23/02/2014,RN,427,CAICO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,-1.0,Masculino
83151364,23/02/2014,RN,427,CAICO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,28.0,Masculino
83151390,27/02/2014,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,33.0,Masculino
83151390,27/02/2014,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,26.0,Masculino
83151600,27/02/2014,RN,110,MOSSORO,Ingestão de álcool,Colisão com bicicleta,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,34.0,Masculino
83151600,27/02/2014,RN,110,MOSSORO,Ingestão de álcool,Colisão com bicicleta,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,38.0,Masculino
83151670,27/02/2014,RN,304,MACAIBA,Outras,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,77.0,Masculino
83151670,27/02/2014,RN,304,MACAIBA,Outras,Colisão Transversal,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,59.0,Masculino
83151778,13/02/2014,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Múltipla,Urbano,Condutor,40.0,Masculino
83151778,13/02/2014,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Múltipla,Urbano,Condutor,41.0,Masculino
83151884,21/02/2014,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,-1.0,Masculino
83151884,21/02/2014,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,-1.0,Feminino
83151886,21/02/2014,RN,101,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,Condutor,-1.0,Feminino
83151886,21/02/2014,RN,101,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,Condutor,-1.0,Masculino
83151932,28/02/2014,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,32.0,Feminino
83151932,28/02/2014,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,31.0,Feminino
83151932,28/02/2014,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,35.0,Masculino
83151943,26/02/2014,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Múltipla,Urbano,Condutor,44.0,Masculino
83151943,26/02/2014,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Múltipla,Urbano,Condutor,21.0,Masculino
83152018,28/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,39.0,Feminino
83152018,28/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,-1.0,Masculino
83152044,27/02/2014,RN,427,CURRAIS NOVOS,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,45.0,Masculino
83152044,27/02/2014,RN,427,CURRAIS NOVOS,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,36.0,Masculino
83152044,27/02/2014,RN,427,CURRAIS NOVOS,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Passageiro,-1.0,Feminino
83152100,28/02/2014,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,21.0,Masculino
83152100,28/02/2014,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,45.0,Masculino
83152109,28/02/2014,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Masculino
83152109,28/02/2014,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Feminino
83152113,28/02/2014,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Masculino
83152113,28/02/2014,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Masculino
83152119,28/02/2014,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,63.0,Masculino
83152119,28/02/2014,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,32.0,Feminino
83152147,28/02/2014,RN,101,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,30.0,Masculino
83152147,28/02/2014,RN,101,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Pedestre,77.0,Feminino
83152196,28/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,38.0,Masculino
83152196,28/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,-1.0,Masculino
83152234,25/02/2014,RN,101,NATAL,Defeito na via,Saída de Pista,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Urbano,Condutor,65.0,Masculino
83152236,28/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ignorada,Dupla   ,Urbano,Condutor,49.0,Masculino
83152236,28/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ignorada,Dupla   ,Urbano,Condutor,-1.0,Inválido
83152255,28/02/2014,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Anoitecer,Ceu Claro,Múltipla,Urbano,Condutor,34.0,Masculino
83152255,28/02/2014,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Anoitecer,Ceu Claro,Múltipla,Urbano,Condutor,57.0,Masculino
83152255,28/02/2014,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Anoitecer,Ceu Claro,Múltipla,Urbano,Condutor,43.0,Masculino
83152304,28/02/2014,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,34.0,Masculino
83152304,28/02/2014,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,40.0,Feminino
83152304,28/02/2014,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,36.0,Masculino
83152390,28/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,37.0,Masculino
83152390,28/02/2014,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,40.0,Masculino
83152407,28/02/2014,RN,226,CURRAIS NOVOS,Defeito mecânico em veículo,Saída de Pista,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,40.0,Feminino
83152593,01/03/2014,RN,226,SANTA CRUZ,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,27.0,Masculino
83152593,01/03/2014,RN,226,SANTA CRUZ,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,37.0,Masculino
83152593,01/03/2014,RN,226,SANTA CRUZ,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,-1.0,Inválido
83152609,01/03/2014,RN,101,EXTREMOZ,Outras,Colisão com objeto móvel,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,33.0,Masculino
83152609,01/03/2014,RN,101,EXTREMOZ,Outras,Colisão com objeto móvel,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,29.0,Masculino
83152636,01/03/2014,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Rural ,Condutor,63.0,Masculino
83152636,01/03/2014,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Rural ,Condutor,33.0,Masculino
83152849,01/03/2014,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,40.0,Masculino
83152849,01/03/2014,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,39.0,Feminino
83152859,01/03/2014,RN,101,GOIANINHA,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,45.0,Masculino
83152859,01/03/2014,RN,101,GOIANINHA,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,48.0,Feminino
83152859,01/03/2014,RN,101,GOIANINHA,Outras,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Inválido
83152881,06/02/2014,RN,304,MACAIBA,Outras,Tombamento,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Condutor,53.0,Masculino
83152900,21/02/2014,RN,101,PARNAMIRIM,Ingestão de álcool,Colisão com objeto fixo,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,73.0,Masculino
83153077,25/02/2014,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,26.0,Masculino
83153077,25/02/2014,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,24.0,Masculino
83153118,25/02/2014,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,52.0,Masculino
83153118,25/02/2014,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,29.0,Feminino
83153166,20/02/2014,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Condutor,31.0,Masculino
83153166,20/02/2014,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Condutor,53.0,Masculino
83153253,28/02/2014,RN,110,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Condutor,38.0,Masculino
83153253,28/02/2014,RN,110,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Condutor,70.0,Masculino
83153268,28/02/2014,RN,226,MACAIBA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,-1.0,Masculino
83153268,28/02/2014,RN,226,MACAIBA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,36.0,Feminino
83153276,02/03/2014,RN,304,MOSSORO,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,26.0,Masculino
83153276,02/03/2014,RN,304,MOSSORO,Desobediência à sinalização,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,29.0,Masculino
83153283,02/03/2014,RN,304,MOSSORO,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Condutor,22.0,Feminino
83153301,02/03/2014,RN,101,EXTREMOZ,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,43.0,Masculino
83153301,02/03/2014,RN,101,EXTREMOZ,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,44.0,Feminino
83153404,02/03/2014,RN,406,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,66.0,Masculino
83153404,02/03/2014,RN,406,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,45.0,Masculino
83153409,20/02/2014,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Anoitecer,Ceu Claro,Múltipla,Urbano,Condutor,49.0,Masculino
83153409,20/02/2014,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Anoitecer,Ceu Claro,Múltipla,Urbano,Condutor,22.0,Masculino
83153414,28/02/2014,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Vento,Dupla   ,Urbano,Condutor,61.0,Masculino
83153414,28/02/2014,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Vento,Dupla   ,Urbano,Condutor,29.0,Masculino
83153449,28/02/2014,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,53.0,Masculino
83153449,28/02/2014,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,34.0,Feminino
83153449,28/02/2014,RN,101,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,34.0,Masculino
83153457,02/03/2014,RN,304,MOSSORO,Ingestão de álcool,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,33.0,Masculino
83153501,02/03/2014,RN,405,MOSSORO,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Condutor,41.0,Feminino
83153501,02/03/2014,RN,405,MOSSORO,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Passageiro,-1.0,Masculino
83153501,02/03/2014,RN,405,MOSSORO,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Passageiro,-1.0,Masculino
83153501,02/03/2014,RN,405,MOSSORO,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Passageiro,-1.0,Masculino
83153502,22/02/2014,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão com objeto móvel,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,47.0,Masculino
83153502,22/02/2014,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão com objeto móvel,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,29.0,Masculino
83153502,22/02/2014,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão com objeto móvel,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,27.0,Feminino
83153632,27/02/2014,RN,405,SAO FRANCISCO DO OESTE,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,37.0,Masculino
83153786,27/02/2014,RN,405,PAU DOS FERROS,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,36.0,Masculino
83153786,27/02/2014,RN,405,PAU DOS FERROS,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,30.0,Masculino
83153786,27/02/2014,RN,405,PAU DOS FERROS,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Passageiro,46.0,Masculino
83153786,27/02/2014,RN,405,PAU DOS FERROS,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Passageiro,40.0,Feminino
83153904,03/03/2014,RN,101,EXTREMOZ,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Condutor,47.0,Masculino
83153904,03/03/2014,RN,101,EXTREMOZ,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Simples ,Rural ,Condutor,58.0,Masculino
83154036,03/03/2014,RN,101,EXTREMOZ,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,29.0,Masculino
83154036,03/03/2014,RN,101,EXTREMOZ,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,34.0,Masculino
83154087,28/02/2014,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,41.0,Masculino
83154087,28/02/2014,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,24.0,Masculino
83154098,28/02/2014,RN,304,MACAIBA,Não guardar distância de segurança,Colisão lateral,Sem Vítimas        ,Anoitecer,Nublado,Simples ,Urbano,Condutor,53.0,Masculino
83154098,28/02/2014,RN,304,MACAIBA,Não guardar distância de segurança,Colisão lateral,Sem Vítimas        ,Anoitecer,Nublado,Simples ,Urbano,Condutor,32.0,Masculino
83154655,04/03/2014,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Urbano,Condutor,32.0,Masculino
83154655,04/03/2014,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Urbano,Condutor,24.0,Masculino
83154655,04/03/2014,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Urbano,Condutor,23.0,Masculino
