id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,ano,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos
324564,02/01/2008,Quarta,13:50:00,RN,101,83.3,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
324859,03/01/2008,Quinta,13:00:00,RN,110,48.6,MOSSORO,Ultrapassagem indevida,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
324874,01/01/2008,Terça,17:10:00,RN,101,147.9,GOIANINHA,Falta de atenção,Colisão lateral,Sem Vítimas,Anoitecer,Decrescente,Sol,Simples,Reta,Urbano,2008,2,0,0,0,2,0,0,2
324891,03/01/2008,Quinta,12:40:00,RN,101,95.3,NATAL,Outras,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
325186,04/01/2008,Sexta,08:30:00,RN,101,20.1,RIO DO FOGO,Outras,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Rural,2008,2,0,2,0,0,0,2,1
325396,04/01/2008,Sexta,08:00:00,RN,101,97.8,NATAL,Outras,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,2008,2,0,0,0,1,1,0,2
325408,04/01/2008,Sexta,20:10:00,RN,101,100.7,PARNAMIRIM,Outras,Colisão com bicicleta,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,1,1,0,1,2
325416,04/01/2008,Sexta,09:00:00,RN,101,96.4,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Cruzamento,Urbano,2008,3,0,0,0,3,0,0,3
325595,02/01/2008,Quarta,06:20:00,RN,101,84.2,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,2008,3,0,0,0,3,0,0,3
325612,03/01/2008,Quinta,08:00:00,RN,101,96.6,NATAL,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,1,0,1,0,1,2
325627,01/01/2008,Terça,16:30:00,RN,101,85,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,2008,3,0,0,0,3,0,0,2
325645,05/01/2008,Sábado,12:40:00,RN,101,124.5,SAO JOSE DE MIPIBU,Ultrapassagem indevida,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Urbano,2008,2,0,1,0,1,0,1,2
325647,05/01/2008,Sábado,11:15:00,RN,101,106,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
325806,05/01/2008,Sábado,22:00:00,RN,406,148.6,CEARA-MIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Anoitecer,Decrescente,Ceu Claro,Simples,Reta,Rural,2008,2,0,1,0,1,0,1,2
325862,02/01/2008,Quarta,08:00:00,RN,304,33.9,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2008,2,0,0,0,2,0,0,2
326048,03/01/2008,Quinta,21:30:00,RN,405,75.7,APODI,Animais na Pista,Atropelamento de animal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2008,1,0,0,0,1,0,0,1
326059,06/01/2008,Domingo,09:05:00,RN,101,107.3,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2008,3,0,0,0,3,0,0,3
326100,06/01/2008,Domingo,12:45:00,RN,101,97.5,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Múltipla,Reta,Urbano,2008,2,0,0,1,1,0,1,1
326175,06/01/2008,Domingo,13:00:00,RN,101,97.5,NATAL,Ingestão de álcool,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
326177,04/01/2008,Sexta,18:50:00,RN,101,97,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Múltipla,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
326385,07/01/2008,Segunda,08:00:00,RN,101,137,ARES,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Curva,Rural,2008,2,0,0,0,2,0,0,2
326427,01/01/2008,Terça,07:00:00,RN,101,94.1,NATAL,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Curva,Urbano,2008,1,0,0,1,0,0,1,1
326485,02/01/2008,Quarta,20:30:00,RN,304,121.6,ITAJA,Animais na Pista,Capotamento,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2008,1,0,1,0,0,0,1,1
326558,07/01/2008,Segunda,14:00:00,RN,101,96.5,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
326573,07/01/2008,Segunda,10:40:00,RN,101,116.8,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,2008,2,0,0,0,2,0,0,2
326636,07/01/2008,Segunda,10:30:00,RN,101,83.2,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
326644,07/01/2008,Segunda,15:10:00,RN,101,84.2,SAO GONCALO DO AMARANTE,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2008,2,0,1,0,0,1,1,1
326776,06/01/2008,Domingo,02:05:00,RN,110,103.3,UPANEMA,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Cruzamento,Urbano,2008,2,0,1,0,1,0,1,2
326778,02/01/2008,Quarta,01:00:00,RN,101,30.4,MAXARANGUAPE,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,2008,1,0,0,1,0,0,1,1
326851,06/01/2008,Domingo,06:00:00,RN,406,149.7,CEARA-MIRIM,Dormindo,Saída de Pista,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2008,1,0,0,0,1,0,0,1
326889,01/01/2008,Terça,06:20:00,RN,226,142.3,CAMPO REDONDO,Ingestão de álcool,Saída de Pista,Sem Vítimas,Amanhecer,Crescente,Ceu Claro,Simples,Reta,Rural,2008,1,0,0,0,1,0,0,1
326900,08/01/2008,Terça,09:25:00,RN,101,94,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Curva,Urbano,2008,2,0,0,1,1,0,1,2
326956,05/01/2008,Sábado,02:45:00,RN,101,62,EXTREMOZ,Animais na Pista,Capotamento,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2008,1,0,0,0,1,0,0,1
327097,08/01/2008,Terça,21:10:00,RN,226,201.3,SAO VICENTE,Outras,Capotamento,Com Vítimas Fatais,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,2008,1,1,0,0,0,0,0,1
327220,09/01/2008,Quarta,12:15:00,RN,101,82.9,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
327248,06/01/2008,Domingo,05:20:00,RN,226,46.1,BOM JESUS,Ingestão de álcool,Capotamento,Com Vítimas Feridas,Amanhecer,Crescente,Sol,Simples,Curva,Rural,2008,2,0,1,1,0,0,2,1
327274,01/01/2008,Terça,13:40:00,RN,110,27.3,MOSSORO,Falta de atenção,Colisão com objeto fixo,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2008,2,0,2,0,0,0,2,1
327389,09/01/2008,Quarta,18:20:00,RN,101,124.1,SAO JOSE DE MIPIBU,Ingestão de álcool,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2008,2,0,1,0,1,0,1,2
327422,09/01/2008,Quarta,15:45:00,RN,406,51.4,JANDAIRA,Defeito mecânico em veículo,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2008,1,0,0,0,1,0,0,1
327446,09/01/2008,Quarta,20:15:00,RN,101,79.5,NATAL,Outras,Colisão Transversal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2008,2,0,0,0,2,0,0,2
327608,10/01/2008,Quinta,10:40:00,RN,101,84.7,NATAL,Outras,Colisão Transversal,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
327681,10/01/2008,Quinta,13:35:00,RN,406,168.2,SAO GONCALO DO AMARANTE,Outras,Capotamento,Sem Vítimas,Pleno dia,Crescente,Sol,Simples,Reta,Rural,2008,2,0,0,0,2,0,0,2
327684,06/01/2008,Domingo,17:30:00,RN,101,66,EXTREMOZ,Outras,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2008,3,0,0,1,2,0,1,2
327695,06/01/2008,Domingo,21:15:00,RN,101,84.8,SAO GONCALO DO AMARANTE,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,1,0,1,0,1,2
327708,10/01/2008,Quinta,14:10:00,RN,101,76.8,NATAL,Outras,Colisão Transversal,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Curva,Urbano,2008,2,0,0,0,2,0,0,2
327792,08/01/2008,Terça,19:10:00,RN,101,95.3,NATAL,Outras,Colisão Transversal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Simples,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
327854,11/01/2008,Sexta,00:20:00,RN,101,97.5,NATAL,Desobediência à sinalização,Colisão lateral,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2008,2,0,1,0,1,0,1,2
327856,06/01/2008,Domingo,17:30:00,RN,101,104.4,PARNAMIRIM,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Anoitecer,Crescente,Ceu Claro,Simples,Curva,Urbano,2008,2,0,1,1,0,0,2,1
327858,10/01/2008,Quinta,14:30:00,RN,110,47.5,MOSSORO,Ingestão de álcool,Colisão Transversal,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
327998,11/01/2008,Sexta,09:30:00,RN,101,66,CEARA-MIRIM,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2008,2,0,0,0,2,0,0,2
328008,11/01/2008,Sexta,09:50:00,RN,101,84.9,SAO GONCALO DO AMARANTE,Defeito mecânico em veículo,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2008,3,0,0,0,3,0,0,3
328138,11/01/2008,Sexta,07:50:00,RN,101,120.3,PARNAMIRIM,Ultrapassagem indevida,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2008,2,0,0,0,2,0,0,2
328187,11/01/2008,Sexta,13:50:00,RN,226,67.3,SERRA CAIADA,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2008,2,0,0,0,2,0,0,2
328204,11/01/2008,Sexta,17:00:00,RN,101,105.9,PARNAMIRIM,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,1,1,0,1,2
328222,09/01/2008,Quarta,09:30:00,RN,101,94.2,NATAL,Outras,Colisão Transversal,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Curva,Urbano,2008,2,0,0,0,2,0,0,2
328384,08/01/2008,Terça,14:00:00,RN,101,148.1,GOIANINHA,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,2008,2,0,0,0,2,0,0,2
328391,12/01/2008,Sábado,06:15:00,RN,101,103.5,PARNAMIRIM,Outras,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
328406,12/01/2008,Sábado,11:05:00,RN,101,66.6,CEARA-MIRIM,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Rural,2008,2,0,0,0,2,0,0,2
328427,11/01/2008,Sexta,13:30:00,RN,101,83.6,SAO GONCALO DO AMARANTE,Outras,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
328462,12/01/2008,Sábado,08:10:00,RN,101,83.6,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
328539,12/01/2008,Sábado,13:20:00,RN,406,153.5,CEARA-MIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Dupla,Reta,Rural,2008,2,1,0,0,0,1,0,2
328576,12/01/2008,Sábado,13:30:00,RN,406,153.8,CEARA-MIRIM,Defeito mecânico em veículo,Capotamento,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2008,1,0,0,0,1,0,0,1
328604,09/01/2008,Quarta,00:10:00,RN,101,107.8,PARNAMIRIM,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,2008,2,0,0,1,1,0,1,2
328613,12/01/2008,Sábado,18:30:00,RN,110,47.4,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2008,2,0,0,0,2,0,0,2
328921,06/01/2008,Domingo,18:30:00,RN,101,58.5,CEARA-MIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2008,3,0,0,2,1,0,2,2
329067,05/01/2008,Sábado,19:19:00,RN,101,97.9,NATAL,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,1,0,1,0,1,2
329074,13/01/2008,Domingo,22:45:00,RN,101,101.9,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Chuva,Dupla,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
329132,14/01/2008,Segunda,06:10:00,RN,226,40.6,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Reta,Urbano,2008,2,0,0,0,2,0,0,2
329161,10/01/2008,Quinta,19:25:00,RN,101,97.1,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
329168,13/01/2008,Domingo,09:15:00,RN,101,148,GOIANINHA,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,2008,2,0,0,0,2,0,0,2
329273,13/01/2008,Domingo,18:45:00,RN,101,82,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
329314,12/01/2008,Sábado,19:00:00,RN,226,2.1,NATAL,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2008,2,0,1,0,1,0,1,2
329413,14/01/2008,Segunda,19:50:00,RN,304,48.2,MOSSORO,Falta de atenção,Colisão frontal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2008,2,0,0,1,0,1,1,2
329448,14/01/2008,Segunda,11:50:00,RN,101,101.8,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
329558,11/01/2008,Sexta,14:40:00,RN,101,101.8,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
329592,12/01/2008,Sábado,18:45:00,RN,304,34.2,MOSSORO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Ceu Claro,Simples,Reta,Urbano,2008,2,0,1,0,1,0,1,2
329652,14/01/2008,Segunda,02:20:00,RN,101,81.9,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2008,3,0,0,0,3,0,0,3
329674,15/01/2008,Terça,10:15:00,RN,101,107.7,PARNAMIRIM,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Cruzamento,Urbano,2008,2,0,0,1,1,0,1,1
329711,15/01/2008,Terça,10:00:00,RN,101,107.7,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2008,3,0,0,0,3,0,0,3
329714,11/01/2008,Sexta,10:35:00,RN,101,83.5,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2008,3,0,0,0,3,0,0,3
329786,15/01/2008,Terça,15:40:00,RN,405,0.2,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Cruzamento,Urbano,2008,3,0,0,0,2,1,0,3
329918,15/01/2008,Terça,20:20:00,RN,101,99.8,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Múltipla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
330020,12/01/2008,Sábado,23:55:00,RN,101,107.9,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Chuva,Dupla,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
330114,11/01/2008,Sexta,11:30:00,RN,110,48.4,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2008,3,0,0,0,3,0,0,3
330160,16/01/2008,Quarta,08:00:00,RN,101,101.9,NATAL,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Urbano,2008,2,0,2,0,0,0,2,2
330200,14/01/2008,Segunda,08:40:00,RN,427,0.6,CURRAIS NOVOS,Outras,Tombamento,Com Vítimas Fatais,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2008,1,1,0,0,0,0,0,1
330325,16/01/2008,Quarta,13:15:00,RN,101,97.3,NATAL,Falta de atenção,Colisão frontal,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Reta,Urbano,2008,2,0,0,0,2,0,0,2
330537,11/01/2008,Sexta,13:15:00,RN,304,108.5,ASSU,Outras,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2008,2,0,0,0,2,0,0,2
330641,10/01/2008,Quinta,07:40:00,RN,304,36.4,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Sol,Simples,Reta,Urbano,2008,2,0,0,0,2,0,0,2
330663,17/01/2008,Quinta,17:30:00,RN,304,31.7,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas,Anoitecer,Decrescente,Nublado,Simples,Reta,Rural,2008,2,0,0,0,2,0,0,2
330699,17/01/2008,Quinta,11:30:00,RN,101,84.6,NATAL,Ultrapassagem indevida,Colisão lateral,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
330967,15/01/2008,Terça,04:00:00,RN,101,99.9,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
330985,18/01/2008,Sexta,11:45:00,RN,101,168.6,BAIA FORMOSA,Outras,Colisão Transversal,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Cruzamento,Rural,2008,2,0,0,0,2,0,0,2
331005,18/01/2008,Sexta,13:20:00,RN,101,124.6,SAO JOSE DE MIPIBU,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,2008,3,0,0,0,3,0,0,3
331022,12/01/2008,Sábado,13:30:00,RN,101,107.4,PARNAMIRIM,Ingestão de álcool,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
331036,18/01/2008,Sexta,11:25:00,RN,101,84,SAO GONCALO DO AMARANTE,Falta de atenção,Atropelamento de pessoa,Com Vítimas Fatais,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2008,2,1,0,0,1,0,0,1
331167,15/01/2008,Terça,06:40:00,RN,101,99.9,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Amanhecer,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,2008,3,0,0,0,3,0,0,3
331368,19/01/2008,Sábado,07:00:00,RN,101,107.3,PARNAMIRIM,Outras,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
331377,16/01/2008,Quarta,06:40:00,RN,101,100.5,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Chuva,Múltipla,Reta,Urbano,2008,2,0,0,0,2,0,0,2
331488,19/01/2008,Sábado,13:15:00,RN,101,75.5,EXTREMOZ,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Cruzamento,Rural,2008,2,0,1,0,1,0,1,2
331558,19/01/2008,Sábado,19:45:00,RN,226,3.7,NATAL,Defeito mecânico em veículo,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2008,2,0,1,0,1,0,1,2
331565,16/01/2008,Quarta,06:45:00,RN,101,100.6,PARNAMIRIM,Outras,Capotamento,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Dupla,Reta,Urbano,2008,2,0,1,0,1,0,1,1
331608,20/01/2008,Domingo,00:20:00,RN,101,104,PARNAMIRIM,Ingestão de álcool,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Curva,Urbano,2008,1,0,1,0,0,0,1,1
331670,20/01/2008,Domingo,05:00:00,RN,427,72.6,JARDIM DO SERIDO,Outras,Capotamento,Com Vítimas Feridas,Amanhecer,Crescente,Ceu Claro,Simples,Reta,Rural,2008,2,0,0,1,1,0,1,1
331676,12/01/2008,Sábado,20:00:00,RN,405,70.2,APODI,Outras,Colisão com bicicleta,Com Vítimas Fatais,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2008,1,1,0,0,0,0,0,1
331725,17/01/2008,Quinta,04:35:00,RN,101,107,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Sem Vítimas,Amanhecer,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2008,2,0,0,0,2,0,0,2
331747,20/01/2008,Domingo,11:35:00,RN,110,48.1,MOSSORO,Falta de atenção,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Curva,Urbano,2008,1,0,1,0,0,0,1,1
