id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,ano,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos
1037365,2012-01-01,Domingo,08:50:00,RN,110,35.9,MOSSORO,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2012,2,0,1,1,0,0,2,1
1037464,2012-01-01,Domingo,03:00:00,RN,101,167,CANGUARETAMA,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Decrescente,Nublado,Dupla,Reta,Rural,2012,1,0,1,0,0,0,1,1
1037760,2012-01-01,Domingo,05:10:00,RN,226,12.2,MACAIBA,Outras,Colisão Transversal,Com Vítimas Feridas,Amanhecer,Crescente,Ceu Claro,Simples,Curva,Rural,2012,2,0,0,1,0,1,1,2
1037860,2012-01-04,Quarta,18:50:00,RN,101,81,NATAL,Animais na Pista,Atropelamento de animal,Sem Vítimas,Anoitecer,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2012,1,0,0,0,1,0,0,1
1037907,2012-01-04,Quarta,14:30:00,RN,101,107,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,2012,2,0,0,0,2,0,0,2
1037909,2012-01-04,Quarta,14:40:00,RN,101,103.3,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,1,1,0,2
1037912,2012-01-04,Quarta,17:15:00,RN,101,99.1,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1037917,2012-01-04,Quarta,18:30:00,RN,101,100.6,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,1,0,1,0,1,2
1037961,2012-01-04,Quarta,19:20:00,RN,405,0,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1037978,2012-01-04,Quarta,14:20:00,RN,304,40.6,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2012,2,0,1,0,1,0,1,2
1038092,2012-01-01,Domingo,19:15:00,RN,101,109.6,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1038245,2012-01-05,Quinta,09:40:00,RN,101,101.9,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2012,2,0,0,0,2,0,0,2
1038248,2012-01-05,Quinta,08:00:00,RN,101,113.8,SAO JOSE DE MIPIBU,Outras,Colisão com objeto fixo,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Rural,2012,1,0,0,0,1,0,0,1
1038307,2012-01-05,Quinta,10:15:00,RN,101,96.2,NATAL,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,1,1,0,0,2,1
1038314,2012-01-05,Quinta,10:35:00,RN,101,109.7,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Múltipla,Curva,Urbano,2012,2,0,0,1,1,0,1,2
1038465,2012-01-05,Quinta,12:55:00,RN,226,137.6,CAMPO REDONDO,Outras,Colisão com bicicleta,Com Vítimas Fatais,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2012,2,1,0,0,1,0,0,2
1038487,2012-01-05,Quinta,23:35:00,RN,406,125.6,TAIPU,Animais na Pista,Atropelamento de animal,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2012,1,0,0,0,1,0,0,1
1038564,2012-01-02,Segunda,18:00:00,RN,304,187.8,LAJES,Defeito na via,Saída de Pista,Sem Vítimas,Plena noite,Crescente,Chuva,Simples,Reta,Rural,2012,1,0,0,0,1,0,0,1
1038565,2012-01-05,Quinta,15:50:00,RN,304,36.1,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Cruzamento,Urbano,2012,3,0,1,0,2,0,1,3
1038724,2012-01-06,Sexta,11:30:00,RN,101,177.3,CANGUARETAMA,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Curva,Urbano,2012,1,0,1,0,0,0,1,1
1038794,2012-01-02,Segunda,16:15:00,RN,226,61.7,SENADOR ELOI DE SOUZA,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Cruzamento,Urbano,2012,2,0,0,0,1,1,0,2
1039017,2012-01-06,Sexta,17:45:00,RN,101,108.2,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Sem Vítimas,Anoitecer,Crescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1039026,2012-01-06,Sexta,18:30:00,RN,101,83.8,NATAL,Ingestão de álcool,Colisão lateral,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1039032,2012-01-06,Sexta,18:00:00,RN,406,147.7,CEARA-MIRIM,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2012,2,0,0,1,1,0,1,1
1039133,2012-01-07,Sábado,06:40:00,RN,406,164.1,SAO GONCALO DO AMARANTE,Defeito mecânico em veículo,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Rural,2012,1,0,1,0,0,0,1,1
1039169,2012-01-07,Sábado,11:00:00,RN,101,96,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Cruzamento,Urbano,2012,2,0,0,1,1,0,1,1
1039195,2012-01-07,Sábado,13:00:00,RN,101,73.5,EXTREMOZ,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2012,2,0,2,0,0,0,2,1
1039441,2012-01-07,Sábado,21:00:00,RN,101,98.6,NATAL,Outras,Colisão traseira,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,2012,2,0,0,0,2,0,0,2
1039506,2012-01-05,Quinta,08:55:00,RN,101,94.3,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,2012,2,0,0,0,2,0,0,2
1039517,2012-01-07,Sábado,18:15:00,RN,101,147.5,GOIANINHA,Ingestão de álcool,Colisão Transversal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,1,1,0,2
1039553,2012-01-04,Quarta,15:30:00,RN,101,96.6,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1039560,2012-01-04,Quarta,17:50:00,RN,101,100.3,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas,Anoitecer,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1039685,2012-01-08,Domingo,10:50:00,RN,101,83,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1039729,2012-01-08,Domingo,11:30:00,RN,226,128,LAJES PINTADAS,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2012,1,0,1,0,0,0,1,1
1039858,2012-01-08,Domingo,17:30:00,RN,101,107.3,PARNAMIRIM,Outras,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Dupla,Reta,Urbano,2012,3,0,1,0,2,0,1,2
1039865,2012-01-08,Domingo,16:10:00,RN,101,98.1,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1039958,2012-01-08,Domingo,23:45:00,RN,101,99.9,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Plena noite,Decrescente,Chuva,Dupla,Cruzamento,Urbano,2012,2,0,0,0,1,1,0,2
1039997,2012-01-08,Domingo,17:10:00,RN,304,32.2,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1040016,2012-01-04,Quarta,22:40:00,RN,101,130.3,SAO JOSE DE MIPIBU,Animais na Pista,Atropelamento de animal,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Curva,Rural,2012,1,0,0,0,1,0,0,1
1040049,2012-01-08,Domingo,17:40:00,RN,226,116.8,SANTA CRUZ,Ingestão de álcool,Colisão lateral,Sem Vítimas,Anoitecer,Decrescente,Ceu Claro,Simples,Reta,Rural,2012,3,0,0,0,3,0,0,3
1040118,2012-01-05,Quinta,09:50:00,RN,101,107,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1040187,2012-01-09,Segunda,08:00:00,RN,101,99,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Urbano,2012,3,0,0,0,3,0,0,3
1040188,2012-01-09,Segunda,09:00:00,RN,304,33.2,MOSSORO,Defeito mecânico em veículo,Colisão Transversal,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Urbano,2012,3,0,0,0,3,0,0,3
1040205,2012-01-09,Segunda,11:20:00,RN,304,296,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1040206,2012-01-09,Segunda,06:50:00,RN,304,33.7,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1040247,2012-01-05,Quinta,18:30:00,RN,405,149.3,PAU DOS FERROS,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2012,2,0,1,0,1,0,1,2
1040289,2012-01-05,Quinta,07:40:00,RN,101,106,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1040324,2012-01-03,Terça,09:10:00,RN,101,99.5,NATAL,Outras,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1040347,2012-01-09,Segunda,08:45:00,RN,304,34,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Cruzamento,Urbano,2012,2,0,1,0,1,0,1,2
1040361,2012-01-09,Segunda,07:15:00,RN,304,36.3,MOSSORO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Urbano,2012,3,0,0,0,3,0,0,3
1040367,2012-01-09,Segunda,09:10:00,RN,405,8.8,MOSSORO,Outras,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Rural,2012,2,0,2,0,0,0,2,1
1040479,2012-01-06,Sexta,22:30:00,RN,101,65.5,CEARA-MIRIM,Outras,Capotamento,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,2012,1,0,0,0,1,0,0,1
1040718,2012-01-06,Sexta,17:00:00,RN,101,99.9,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Cruzamento,Urbano,2012,2,0,0,0,2,0,0,2
1040724,2012-01-10,Terça,09:15:00,RN,101,97,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Múltipla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1040727,2012-01-10,Terça,18:00:00,RN,304,299.3,MACAIBA,Outras,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,1,0,1,0,1,2
1040740,2012-01-10,Terça,14:15:00,RN,304,299.4,MACAIBA,Falta de atenção,Colisão com objeto fixo,Sem Vítimas,Plena noite,Decrescente,Sol,Dupla,Curva,Urbano,2012,1,0,0,0,1,0,0,1
1040795,2012-01-10,Terça,16:00:00,RN,101,99.8,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,2012,2,0,0,0,2,0,0,2
1040817,2012-01-10,Terça,14:45:00,RN,101,95.2,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Cruzamento,Urbano,2012,2,0,0,0,2,0,0,2
1040833,2012-01-06,Sexta,17:45:00,RN,101,83.7,NATAL,Outras,Colisão lateral,Sem Vítimas,Anoitecer,Decrescente,Chuva,Simples,Reta,Urbano,2012,6,0,0,0,6,0,0,6
1040847,2012-01-10,Terça,17:25:00,RN,101,103.5,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2012,3,0,0,0,2,1,0,3
1040860,2012-01-10,Terça,22:00:00,RN,101,125.6,SAO JOSE DE MIPIBU,Outras,Capotamento,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2012,1,0,0,1,0,0,1,1
1040878,2012-01-10,Terça,05:00:00,RN,406,34,GUAMARE,Animais na Pista,Atropelamento de animal,Sem Vítimas,Amanhecer,Decrescente,Ceu Claro,Simples,Reta,Urbano,2012,1,0,0,0,1,0,0,1
1040905,2012-01-10,Terça,16:00:00,RN,405,2.2,MOSSORO,Desobediência à sinalização,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Urbano,2012,2,0,2,0,0,0,2,2
1041015,2012-01-07,Sábado,19:10:00,RN,110,46.6,MOSSORO,Outras,Colisão lateral,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2012,2,0,0,0,1,1,0,2
1041030,2012-01-05,Quinta,20:00:00,RN,101,95.2,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Múltipla,Reta,Urbano,2012,4,0,0,0,4,0,0,4
1041088,2012-01-11,Quarta,07:40:00,RN,304,290,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1041172,2012-01-11,Quarta,08:30:00,RN,101,98,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1041209,2012-01-10,Terça,06:50:00,RN,304,48.2,MOSSORO,Animais na Pista,Atropelamento de animal,Sem Vítimas,Amanhecer,Crescente,Ceu Claro,Simples,Reta,Urbano,2012,1,0,0,0,1,0,0,1
1041317,2012-01-07,Sábado,14:00:00,RN,226,162.1,CURRAIS NOVOS,Outras,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2012,1,0,1,0,0,0,1,1
1041327,2012-01-11,Quarta,13:30:00,RN,110,2.3,AREIA BRANCA,Falta de atenção,Capotamento,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,2012,1,0,0,0,1,0,0,1
1041538,2012-01-11,Quarta,13:00:00,RN,406,32,GUAMARE,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2012,2,0,0,2,0,0,2,2
1041596,2012-01-11,Quarta,21:30:00,RN,304,303.6,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Fatais,Plena noite,Crescente,Vento,Dupla,Reta,Urbano,2012,2,1,0,0,1,0,0,2
1041622,2012-01-11,Quarta,23:15:00,RN,304,303.7,MACAIBA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Rural,2012,2,0,1,0,1,0,1,2
1041686,2012-01-08,Domingo,19:30:00,RN,304,169.4,FERNANDO PEDROZA,Outras,Colisão lateral,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2012,2,0,0,0,2,0,0,2
1041693,2012-01-08,Domingo,09:00:00,RN,101,146.8,GOIANINHA,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Múltipla,Reta,Urbano,2012,2,0,0,0,1,1,0,2
1041709,2012-01-08,Domingo,18:30:00,RN,101,96.7,NATAL,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Múltipla,Curva,Urbano,2012,2,0,2,0,0,0,2,1
1041723,2012-01-12,Quinta,03:40:00,RN,427,9.6,CURRAIS NOVOS,Dormindo,Capotamento,Com Vítimas Fatais,Plena noite,Decrescente,Ceu Claro,Simples,Curva,Rural,2012,2,1,1,0,0,0,1,1
1041730,2012-01-09,Segunda,06:20:00,RN,101,108,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Urbano,2012,2,0,1,0,1,0,1,2
1041739,2012-01-10,Terça,19:50:00,RN,101,96.6,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Múltipla,Cruzamento,Urbano,2012,2,0,0,0,2,0,0,2
1041754,2012-01-09,Segunda,04:40:00,RN,101,99.9,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1041757,2012-01-10,Terça,16:20:00,RN,101,104.3,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Múltipla,Reta,Urbano,2012,3,0,0,0,3,0,0,3
1041758,2012-01-12,Quinta,07:20:00,RN,101,99.7,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1041761,2012-01-12,Quinta,09:10:00,RN,101,147,GOIANINHA,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,1,1,0,1,1
1041814,2012-01-12,Quinta,09:30:00,RN,406,22.4,MACAU,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Cruzamento,Rural,2012,2,0,0,0,2,0,0,2
1041849,2012-01-08,Domingo,16:30:00,RN,101,97.7,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Chuva,Múltipla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1041928,2012-01-08,Domingo,18:50:00,RN,101,125,SAO JOSE DE MIPIBU,Falta de atenção,Colisão lateral,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1041932,2012-01-08,Domingo,19:00:00,RN,101,97.1,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Plena noite,Decrescente,Chuva,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1041947,2012-01-08,Domingo,18:25:00,RN,101,98.9,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Plena noite,Decrescente,Chuva,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1041978,2012-01-12,Quinta,08:30:00,RN,101,98.4,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Urbano,2012,2,0,0,0,2,0,0,2
1042160,2012-01-12,Quinta,07:00:00,RN,406,154.4,CEARA-MIRIM,Outras,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2012,3,0,0,0,3,0,0,3
1042312,2012-01-09,Segunda,14:40:00,RN,101,131,SAO JOSE DE MIPIBU,Animais na Pista,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Rural,2012,2,0,0,0,2,0,0,2
1042363,2012-01-05,Quinta,19:15:00,RN,101,107.5,PARNAMIRIM,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2012,2,0,0,1,1,0,1,1
